year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2009,South Carolina,"4,561,242","30,799",305,"1,663",NA,"5,753","23,078",South Carolina,"4,561,242","178,310","45,443","119,250","13,617",South Carolina,"4,561,242",675.2,6.7,36.5,NA,126.1,506,South Carolina,"4,561,242","3,909.2",996.3,"2,614.4",298.5
2009,South Dakota,"812,383","1,777",30,501,NA,117,"1,129",South Dakota,"812,383","14,378","2,621","10,891",866,South Dakota,"812,383",218.7,3.7,61.7,NA,14.4,139,South Dakota,"812,383","1,769.9",322.6,"1,340.6",106.6
2009,Tennessee,"6,296,254","41,933",468,"2,019",NA,"9,653","29,793",Tennessee,"6,296,254","237,157","63,832","158,309","15,016",Tennessee,"6,296,254",666,7.4,32.1,NA,153.3,473.2,Tennessee,"6,296,254","3,766.6","1,013.8","2,514.3",238.5
2009,Texas,"24,782,302","121,684","1,330","8,311",NA,"38,022","74,021",Texas,"24,782,302","995,082","240,058","678,455","76,569",Texas,"24,782,302",491,5.4,33.5,NA,153.4,298.7,Texas,"24,782,302","4,015.3",968.7,"2,737.7",309
2009,Utah,"2,784,572","5,998",39,941,NA,"1,304","3,714",Utah,"2,784,572","91,751","15,258","69,556","6,937",Utah,"2,784,572",215.4,1.4,33.8,NA,46.8,133.4,Utah,"2,784,572","3,295.0",547.9,"2,497.9",249.1
2009,Vermont,"621,760",837,8,132,NA,111,586,Vermont,"621,760","15,010","3,471","11,090",449,Vermont,"621,760",134.6,1.3,21.2,NA,17.9,94.2,Vermont,"621,760","2,414.1",558.3,"1,783.6",72.2
2009,Virginia,"7,882,590","18,195",370,"1,572",NA,"6,342","9,911",Virginia,"7,882,590","194,020","31,956","150,374","11,690",Virginia,"7,882,590",230.8,4.7,19.9,NA,80.5,125.7,Virginia,"7,882,590","2,461.4",405.4,"1,907.7",148.3
2009,Washington,"6,664,195","22,412",190,"2,583",NA,"6,711","12,928",Washington,"6,664,195","245,215","53,047","168,421","23,747",Washington,"6,664,195",336.3,2.9,38.8,NA,100.7,194,Washington,"6,664,195","3,679.6",796,"2,527.3",356.3
2009,West Virginia,"1,819,777","5,554",84,470,NA,914,"4,086",West Virginia,"1,819,777","46,215","12,005","31,453","2,757",West Virginia,"1,819,777",305.2,4.6,25.8,NA,50.2,224.5,West Virginia,"1,819,777","2,539.6",659.7,"1,728.4",151.5
2009,Wisconsin,"5,654,774","14,650",146,"1,118",NA,"4,904","8,482",Wisconsin,"5,654,774","147,692","26,813","111,947","8,932",Wisconsin,"5,654,774",259.1,2.6,19.8,NA,86.7,150,Wisconsin,"5,654,774","2,611.8",474.2,"1,979.7",158
2009,Wyoming,"544,270","1,196",11,172,NA,78,935,Wyoming,"544,270","14,243","2,176","11,310",757,Wyoming,"544,270",219.7,2,31.6,NA,14.3,171.8,Wyoming,"544,270","2,616.9",399.8,"2,078.0",139.1
2009,United States-Total,"307,006,550","1,325,896","15,399","89,241",NA,"408,742","812,514",United States-Total,"307,006,550","9,337,060","2,203,313","6,338,095","795,652",United States-Total,"307,006,550",431.9,5,29.1,NA,133.1,264.7,United States-Total,"307,006,550","3,041.3",717.7,"2,064.5",259.2
