year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2011,Hawaii,"1,378,129","3,465",20,353,NA,994,"2,098",Hawaii,"1,378,129","43,874","8,165","31,240","4,469",Hawaii,"1,378,129",251.4,1.5,25.6,NA,72.1,152.2,Hawaii,"1,378,129","3,183.6",592.5,"2,266.8",324.3
2011,Idaho,"1,583,744","3,202",35,444,NA,188,"2,535",Idaho,"1,583,744","32,875","6,915","24,629","1,331",Idaho,"1,583,744",202.2,2.2,28,NA,11.9,160.1,Idaho,"1,583,744","2,075.8",436.6,"1,555.1",84
2011,Illinois,"12,859,752","54,523",781,"3,030",NA,"20,217","30,495",Illinois,"12,859,752","344,468","77,719","237,362","29,387",Illinois,"12,859,752",424,6.1,23.6,NA,157.2,237.1,Illinois,"12,859,752","2,678.7",604.4,"1,845.8",228.5
2011,Indiana,"6,516,353","21,619",306,"1,758",NA,"6,977","12,578",Indiana,"6,516,353","206,016","50,571","140,630","14,815",Indiana,"6,516,353",331.8,4.7,27,NA,107.1,193,Indiana,"6,516,353","3,161.5",776.1,"2,158.1",227.4
2011,Iowa,"3,064,097","7,883",44,866,NA,824,"6,149",Iowa,"3,064,097","72,043","17,573","50,472","3,998",Iowa,"3,064,097",257.3,1.4,28.3,NA,26.9,200.7,Iowa,"3,064,097","2,351.2",573.5,"1,647.2",130.5
2011,Kansas,"2,870,386","10,209",111,"1,122",NA,"1,448","7,528",Kansas,"2,870,386","88,655","18,712","63,259","6,684",Kansas,"2,870,386",355.7,3.9,39.1,NA,50.4,262.3,Kansas,"2,870,386","3,088.6",651.9,"2,203.8",232.9
2011,Kentucky,"4,366,814","10,465",151,"1,499",NA,"3,705","5,110",Kentucky,"4,366,814","119,037","32,750","79,586","6,701",Kentucky,"4,366,814",239.6,3.5,34.3,NA,84.8,117,Kentucky,"4,366,814","2,725.9",750,"1,822.5",153.5
2011,Louisiana,"4,574,766","25,373",506,"1,262",NA,"5,235","18,370",Louisiana,"4,574,766","168,529","46,242","113,174","9,113",Louisiana,"4,574,766",554.6,11.1,27.6,NA,114.4,401.6,Louisiana,"4,574,766","3,683.9","1,010.8","2,473.9",199.2
2011,Maine,"1,328,544","1,638",26,394,NA,370,848,Maine,"1,328,544","33,829","7,865","24,886","1,078",Maine,"1,328,544",123.3,2,29.7,NA,27.9,63.8,Maine,"1,328,544","2,546.3",592,"1,873.2",81.1
2011,Maryland,"5,839,572","28,817",399,"1,200",NA,"10,342","16,876",Maryland,"5,839,572","166,846","35,823","114,951","16,072",Maryland,"5,839,572",493.5,6.8,20.5,NA,177.1,289,Maryland,"5,839,572","2,857.2",613.5,"1,968.5",275.2
2011,Massachusetts,"6,607,003","28,232",184,"1,654",NA,"6,768","19,626",Massachusetts,"6,607,003","148,829","36,403","101,644","10,782",Massachusetts,"6,607,003",427.3,2.8,25,NA,102.4,297,Massachusetts,"6,607,003","2,252.6",551,"1,538.4",163.2
2011,Michigan,"9,876,801","43,731",617,"4,344",NA,"10,263","28,507",Michigan,"9,876,801","251,329","69,755","156,666","24,908",Michigan,"9,876,801",442.8,6.2,44,NA,103.9,288.6,Michigan,"9,876,801","2,544.6",706.3,"1,586.2",252.2
2011,Minnesota,"5,347,299","12,323",75,"2,113",NA,"3,385","6,750",Minnesota,"5,347,299","136,183","25,681","102,354","8,148",Minnesota,"5,347,299",230.5,1.4,39.5,NA,63.3,126.2,Minnesota,"5,347,299","2,546.8",480.3,"1,914.1",152.4
2011,Mississippi,"2,977,457","8,009",232,863,NA,"2,496","4,418",Mississippi,"2,977,457","89,809","30,722","54,179","4,908",Mississippi,"2,977,457",269,7.8,29,NA,83.8,148.4,Mississippi,"2,977,457","3,016.3","1,031.8","1,819.6",164.8
2011,Missouri,"6,008,984","26,888",366,"1,469",NA,"6,275","18,778",Missouri,"6,008,984","199,085","44,875","138,879","15,331",Missouri,"6,008,984",447.5,6.1,24.4,NA,104.4,312.5,Missouri,"6,008,984","3,313.1",746.8,"2,311.2",255.1
2011,Montana,"997,667","2,755",29,366,NA,171,"2,189",Montana,"997,667","23,885","3,347","19,089","1,449",Montana,"997,667",276.1,2.9,36.7,NA,17.1,219.4,Montana,"997,667","2,394.1",335.5,"1,913.4",145.2
2011,Nebraska,"1,842,234","4,672",68,699,NA,993,"2,912",Nebraska,"1,842,234","50,894","8,725","38,060","4,109",Nebraska,"1,842,234",253.6,3.7,37.9,NA,53.9,158.1,Nebraska,"1,842,234","2,762.6",473.6,"2,066.0",223
2011,Nevada,"2,720,028","15,452",139,913,NA,"4,308","10,092",Nevada,"2,720,028","70,075","20,342","40,156","9,577",Nevada,"2,720,028",568.1,5.1,33.6,NA,158.4,371,Nevada,"2,720,028","2,576.3",747.9,"1,476.3",352.1
2011,New Hampshire,"1,317,807","2,864",16,581,NA,509,"1,758",New Hampshire,"1,317,807","32,756","6,244","25,398","1,114",New Hampshire,"1,317,807",217.3,1.2,44.1,NA,38.6,133.4,New Hampshire,"1,317,807","2,485.6",473.8,"1,927.3",84.5
2011,New Jersey,"8,834,773","27,203",380,"1,006",NA,"12,209","13,608",New Jersey,"8,834,773","189,719","43,238","129,066","17,415",New Jersey,"8,834,773",307.9,4.3,11.4,NA,138.2,154,New Jersey,"8,834,773","2,147.4",489.4,"1,460.9",197.1
2011,New Mexico,"2,078,674","11,904",158,856,NA,"1,720","9,170",New Mexico,"2,078,674","73,549","21,419","46,730","5,400",New Mexico,"2,078,674",572.7,7.6,41.2,NA,82.7,441.1,New Mexico,"2,078,674","3,538.3","1,030.4","2,248.1",259.8
2011,New York,"19,501,616","77,463",769,"2,751",NA,"28,405","45,538",New York,"19,501,616","371,837","65,227","287,361","19,249",New York,"19,501,616",397.2,3.9,14.1,NA,145.7,233.5,New York,"19,501,616","1,906.7",334.5,"1,473.5",98.7
2011,North Carolina,"9,651,103","33,421",498,"1,959",NA,"9,448","21,516",North Carolina,"9,651,103","337,806","105,534","215,453","16,819",North Carolina,"9,651,103",346.3,5.2,20.3,NA,97.9,222.9,North Carolina,"9,651,103","3,500.2","1,093.5","2,232.4",174.3
2011,North Dakota,"684,740","1,699",24,266,NA,91,"1,318",North Dakota,"684,740","13,334","2,458","9,891",985,North Dakota,"684,740",248.1,3.5,38.8,NA,13.3,192.5,North Dakota,"684,740","1,947.3",359,"1,444.5",143.9
2011,Ohio,"11,541,007","35,218",500,"3,679",NA,"15,991","15,048",Ohio,"11,541,007","380,572","112,901","246,744","20,927",Ohio,"11,541,007",305.2,4.3,31.9,NA,138.6,130.4,Ohio,"11,541,007","3,297.6",978.3,"2,138.0",181.3
2011,Oklahoma,"3,784,163","17,311",212,"1,410",NA,"3,288","12,401",Oklahoma,"3,784,163","127,618","36,462","80,064","11,092",Oklahoma,"3,784,163",457.5,5.6,37.3,NA,86.9,327.7,Oklahoma,"3,784,163","3,372.4",963.5,"2,115.8",293.1
2011,Oregon,"3,868,229","9,643",84,"1,239",NA,"2,237","6,083",Oregon,"3,868,229","121,869","20,704","92,059","9,106",Oregon,"3,868,229",249.3,2.2,32,NA,57.8,157.3,Oregon,"3,868,229","3,150.5",535.2,"2,379.9",235.4
2011,Pennsylvania,"12,743,948","46,189",639,"3,339",NA,"16,165","26,046",Pennsylvania,"12,743,948","283,442","57,966","208,604","16,872",Pennsylvania,"12,743,948",362.4,5,26.2,NA,126.8,204.4,Pennsylvania,"12,743,948","2,224.1",454.9,"1,636.9",132.4
2011,Rhode Island,"1,050,646","2,586",20,319,NA,744,"1,503",Rhode Island,"1,050,646","27,976","6,836","18,765","2,375",Rhode Island,"1,050,646",246.1,1.9,30.4,NA,70.8,143.1,Rhode Island,"1,050,646","2,662.7",650.6,"1,786.0",226.1
2011,South Carolina,"4,673,348","27,894",320,"1,678",NA,"4,631","21,265",South Carolina,"4,673,348","183,243","47,351","122,255","13,637",South Carolina,"4,673,348",596.9,6.8,35.9,NA,99.1,455,South Carolina,"4,673,348","3,921.0","1,013.2","2,616.0",291.8
2011,South Dakota,"823,593","2,105",20,503,NA,167,"1,415",South Dakota,"823,593","15,299","2,927","11,423",949,South Dakota,"823,593",255.6,2.4,61.1,NA,20.3,171.8,South Dakota,"823,593","1,857.6",355.4,"1,387.0",115.2
2011,Tennessee,"6,399,787","38,895",380,"2,095",NA,"8,082","28,338",Tennessee,"6,399,787","230,900","62,830","153,928","14,142",Tennessee,"6,399,787",607.8,5.9,32.7,NA,126.3,442.8,Tennessee,"6,399,787","3,607.9",981.8,"2,405.2",221
2011,Texas,"25,631,778","104,734","1,130","7,486",NA,"28,620","67,498",Texas,"25,631,778","892,810","215,755","613,131","63,924",Texas,"25,631,778",408.6,4.4,29.2,NA,111.7,263.3,Texas,"25,631,778","3,483.2",841.7,"2,392.1",249.4
2011,Utah,"2,814,347","5,547",50,901,NA,"1,079","3,517",Utah,"2,814,347","84,084","13,170","64,727","6,187",Utah,"2,814,347",197.1,1.8,32,NA,38.3,125,Utah,"2,814,347","2,987.7",468,"2,299.9",219.8
2011,Vermont,"626,592",925,11,146,NA,99,669,Vermont,"626,592","15,086","3,838","10,720",528,Vermont,"626,592",147.6,1.8,23.3,NA,15.8,106.8,Vermont,"626,592","2,407.6",612.5,"1,710.8",84.3
2011,Virginia,"8,104,384","16,014",304,"1,591",NA,"5,425","8,694",Virginia,"8,104,384","182,902","30,656","142,476","9,770",Virginia,"8,104,384",197.6,3.8,19.6,NA,66.9,107.3,Virginia,"8,104,384","2,256.8",378.3,"1,758.0",120.6
2011,Washington,"6,823,267","20,152",163,"2,320",NA,"5,627","12,042",Washington,"6,823,267","244,209","56,561","162,828","24,820",Washington,"6,823,267",295.3,2.4,34,NA,82.5,176.5,Washington,"6,823,267","3,579.1",828.9,"2,386.4",363.8
2011,West Virginia,"1,854,908","5,497",87,372,NA,802,"4,236",West Virginia,"1,854,908","39,009","10,245","26,656","2,108",West Virginia,"1,854,908",296.3,4.7,20.1,NA,43.2,228.4,West Virginia,"1,854,908","2,103.0",552.3,"1,437.1",113.6
2011,Wisconsin,"5,709,843","14,268",138,"1,190",NA,"4,600","8,340",Wisconsin,"5,709,843","139,912","27,167","104,472","8,273",Wisconsin,"5,709,843",249.9,2.4,20.8,NA,80.6,146.1,Wisconsin,"5,709,843","2,450.4",475.8,"1,829.7",144.9
2011,Wyoming,"567,356","1,245",18,146,NA,71,"1,010",Wyoming,"567,356","12,878","1,864","10,493",521,Wyoming,"567,356",219.4,3.2,25.7,NA,12.5,178,Wyoming,"567,356","2,269.8",328.5,"1,849.5",91.8
2011,United States-Total,"311,587,816","1,206,031","14,661","84,175",NA,"354,772","752,423",United States-Total,"311,587,816","9,052,743","2,185,140","6,151,095","716,508",United States-Total,"311,587,816",387.1,4.7,27,NA,113.9,241.5,United States-Total,"311,587,816","2,905.4",701.3,"1,974.1",230
