year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2005,Georgia,"9,132,553","40,725",564,"2,143",NA,"14,041","23,977",Georgia,"9,132,553","378,534","84,463","249,594","44,477",Georgia,"9,132,553",446,6.2,23.5,NA,153.7,262.5,Georgia,"9,132,553","4,145.0",924.9,"2,733.0",487
2005,Hawaii,"1,273,278","3,253",24,343,NA,"1,001","1,885",Hawaii,"1,273,278","61,115","9,792","42,188","9,135",Hawaii,"1,273,278",256,1.9,26.9,NA,78.6,148,Hawaii,"1,273,278","4,800.0",769,"3,313.0",717
2005,Idaho,"1,429,367","3,670",35,577,NA,266,"2,792",Idaho,"1,429,367","38,556","8,066","27,606","2,884",Idaho,"1,429,367",257,2.4,40.4,NA,18.6,195.3,Idaho,"1,429,367","2,697.0",564.3,"1,931.0",202
2005,Illinois,"12,765,427","70,496",770,"4,313",NA,"23,255","42,158",Illinois,"12,765,427","394,670","77,635","277,662","39,373",Illinois,"12,765,427",552,6,33.8,NA,182.2,330.3,Illinois,"12,765,427","3,092.0",608.2,"2,175.0",308
2005,Indiana,"6,266,019","20,302",356,"1,856",NA,"6,809","11,281",Indiana,"6,266,019","216,778","43,756","151,278","21,744",Indiana,"6,266,019",324,5.7,29.6,NA,108.7,180,Indiana,"6,266,019","3,460.0",698.3,"2,414.0",347
2005,Iowa,"2,965,524","8,697",40,847,NA,"1,153","6,657",Iowa,"2,965,524","84,370","18,147","60,723","5,500",Iowa,"2,965,524",293,1.3,28.6,NA,38.9,224.5,Iowa,"2,965,524","2,845.0",611.9,"2,048.0",186
2005,Kansas,"2,748,172","10,701",101,"1,098",NA,"1,795","7,707",Kansas,"2,748,172","104,588","19,028","76,222","9,338",Kansas,"2,748,172",389,3.7,40,NA,65.3,280.4,Kansas,"2,748,172","3,806.0",692.4,"2,774.0",340
2005,Kentucky,"4,172,608","11,134",190,"1,421",NA,"3,690","5,833",Kentucky,"4,172,608","105,608","26,458","70,354","8,796",Kentucky,"4,172,608",267,4.6,34.1,NA,88.4,139.8,Kentucky,"4,172,608","2,531.0",634.1,"1,686.0",211
2005,Louisiana,"4,507,331","26,889",450,"1,421",NA,"5,337","19,681",Louisiana,"4,507,331","166,611","39,382","112,840","14,389",Louisiana,"4,507,331",597,10,31.5,NA,118.4,436.6,Louisiana,"4,507,331","3,696.0",873.7,"2,504.0",319
2005,Maine,"1,318,220","1,483",19,326,NA,323,815,Maine,"1,318,220","31,889","6,323","24,218","1,348",Maine,"1,318,220",112,1.4,24.7,NA,24.5,61.8,Maine,"1,318,220","2,419.0",479.7,"1,837.0",102
2005,Maryland,"5,589,599","39,369",552,"1,266",NA,"14,378","23,173",Maryland,"5,589,599","198,483","35,922","128,491","34,070",Maryland,"5,589,599",704,9.9,22.6,NA,257.2,414.6,Maryland,"5,589,599","3,551.0",642.7,"2,299.0",610
2005,Massachusetts,"6,433,367","29,644",178,"1,751",NA,"7,837","19,878",Massachusetts,"6,433,367","151,727","34,728","98,079","18,920",Massachusetts,"6,433,367",461,2.8,27.2,NA,121.8,309,Massachusetts,"6,433,367","2,358.0",539.8,"1,524.0",294
2005,Michigan,"10,100,833","55,936",629,"5,199",NA,"13,348","36,760",Michigan,"10,100,833","312,892","70,527","194,090","48,275",Michigan,"10,100,833",554,6.2,51.5,NA,132.1,363.9,Michigan,"10,100,833","3,098.0",698.2,"1,922.0",478
2005,Minnesota,"5,126,739","15,243",115,"2,258",NA,"4,724","8,146",Minnesota,"5,126,739","158,301","29,716","114,304","14,281",Minnesota,"5,126,739",297,2.2,44,NA,92.1,158.9,Minnesota,"5,126,739","3,088.0",579.6,"2,230.0",279
2005,Mississippi,"2,908,496","8,131",214,"1,147",NA,"2,405","4,365",Mississippi,"2,908,496","95,231","26,866","60,873","7,492",Mississippi,"2,908,496",280,7.4,39.4,NA,82.7,150.1,Mississippi,"2,908,496","3,274.0",923.7,"2,093.0",258
2005,Missouri,"5,797,703","30,477",402,"1,625",NA,"7,196","21,254",Missouri,"5,797,703","227,809","42,822","159,288","25,699",Missouri,"5,797,703",526,6.9,28,NA,124.1,366.6,Missouri,"5,797,703","3,929.0",738.6,"2,747.0",443
2005,Montana,"934,737","2,634",18,301,NA,177,"2,138",Montana,"934,737","29,407","3,642","23,794","1,971",Montana,"934,737",282,1.9,32.2,NA,18.9,228.7,Montana,"934,737","3,146.0",389.6,"2,546.0",211
2005,Nebraska,"1,758,163","5,052",44,581,NA,"1,040","3,387",Nebraska,"1,758,163","60,348","9,408","45,359","5,581",Nebraska,"1,758,163",287,2.5,33,NA,59.2,192.6,Nebraska,"1,758,163","3,432.0",535.1,"2,580.0",317
2005,Nevada,"2,412,301","14,654",206,"1,016",NA,"4,702","8,730",Nevada,"2,412,301","102,424","23,481","52,012","26,931",Nevada,"2,412,301",608,8.5,42.1,NA,194.9,361.9,Nevada,"2,412,301","4,246.0",973.4,"2,156.0","1,116.0"
2005,New Hampshire,"1,306,819","1,761",19,406,NA,365,971,New Hampshire,"1,306,819","24,031","4,192","18,493","1,346",New Hampshire,"1,306,819",135,1.5,31.1,NA,27.9,74.3,New Hampshire,"1,306,819","1,839.0",320.8,"1,415.0",103
2005,New Jersey,"8,703,150","30,919",417,"1,208",NA,"13,215","16,079",New Jersey,"8,703,150","203,391","38,980","136,728","27,683",New Jersey,"8,703,150",355,4.8,13.9,NA,151.8,184.7,New Jersey,"8,703,150","2,337.0",447.9,"1,571.0",318
2005,New Mexico,"1,925,985","12,448",144,"1,041",NA,"1,893","9,370",New Mexico,"1,925,985","79,575","20,939","50,707","7,929",New Mexico,"1,925,985",646,7.5,54.1,NA,98.3,486.5,New Mexico,"1,925,985","4,132.0","1,087.2","2,633.0",412
2005,New York,"19,315,721","85,839",874,"3,636",NA,"35,179","46,150",New York,"19,315,721","405,990","68,034","302,220","35,736",New York,"19,315,721",444,4.5,18.8,NA,182.1,238.9,New York,"19,315,721","2,102.0",352.2,"1,565.0",185
2005,North Carolina,"8,672,459","40,650",585,"2,302",NA,"12,635","25,128",North Carolina,"8,672,459","353,855","104,298","221,091","28,466",North Carolina,"8,672,459",469,6.7,26.5,NA,145.7,289.7,North Carolina,"8,672,459","4,080.0","1,202.6","2,549.0",328
2005,North Dakota,"634,605",706,12,180,NA,54,460,North Dakota,"634,605","12,848","2,043","9,732","1,073",North Dakota,"634,605",111,1.9,28.4,NA,8.5,72.5,North Dakota,"634,605","2,025.0",321.9,"1,534.0",169
2005,Ohio,"11,470,685","40,162",590,"4,671",NA,"18,673","16,228",Ohio,"11,470,685","420,705","100,183","279,051","41,471",Ohio,"11,470,685",350,5.1,40.7,NA,162.8,141.5,Ohio,"11,470,685","3,668.0",873.4,"2,433.0",362
2005,Oklahoma,"3,543,442","18,044",187,"1,481",NA,"3,230","13,146",Oklahoma,"3,543,442","143,406","35,692","93,814","13,900",Oklahoma,"3,543,442",509,5.3,41.8,NA,91.2,371,Oklahoma,"3,543,442","4,047.0","1,007.3","2,648.0",392
2005,Oregon,"3,638,871","10,444",80,"1,266",NA,"2,478","6,620",Oregon,"3,638,871","160,199","27,621","113,316","19,262",Oregon,"3,638,871",287,2.2,34.8,NA,68.1,181.9,Oregon,"3,638,871","4,402.0",759.1,"3,114.0",529
2005,Pennsylvania,"12,405,348","52,761",756,"3,586",NA,"19,214","29,205",Pennsylvania,"12,405,348","300,444","56,134","214,916","29,394",Pennsylvania,"12,405,348",425,6.1,28.9,NA,154.9,235.4,Pennsylvania,"12,405,348","2,422.0",452.5,"1,732.0",237
2005,Rhode Island,"1,073,579","2,710",34,323,NA,776,"1,577",Rhode Island,"1,073,579","29,287","5,319","19,567","4,401",Rhode Island,"1,073,579",252,3.2,30.1,NA,72.3,146.9,Rhode Island,"1,073,579","2,728.0",495.4,"1,823.0",410
2005,South Carolina,"4,246,933","32,590",314,"1,862",NA,"5,657","24,757",South Carolina,"4,246,933","185,606","42,741","126,489","16,376",South Carolina,"4,246,933",767,7.4,43.8,NA,133.2,582.9,South Carolina,"4,246,933","4,370.0","1,006.4","2,978.0",386
2005,South Dakota,"774,883","1,387",18,377,NA,145,847,South Dakota,"774,883","13,694","2,505","10,350",839,South Dakota,"774,883",179,2.3,48.7,NA,18.7,109.3,South Dakota,"774,883","1,767.0",323.3,"1,336.0",108
2005,Tennessee,"5,955,745","45,104",431,"2,194",NA,"10,009","32,470",Tennessee,"5,955,745","256,093","61,508","169,357","25,228",Tennessee,"5,955,745",757,7.2,36.8,NA,168.1,545.2,Tennessee,"5,955,745","4,300.0","1,032.8","2,844.0",424
2005,Texas,"22,928,508","121,091","1,407","8,511",NA,"35,790","75,383",Texas,"22,928,508","990,293","219,828","677,042","93,423",Texas,"22,928,508",528,6.1,37.1,NA,156.1,328.8,Texas,"22,928,508","4,319.0",958.8,"2,953.0",408
2005,Utah,"2,490,334","5,612",56,920,NA,"1,095","3,541",Utah,"2,490,334","95,546","14,971","72,082","8,493",Utah,"2,490,334",225,2.2,36.9,NA,44,142.2,Utah,"2,490,334","3,837.0",601.2,"2,894.0",341
2005,Vermont,"622,387",782,8,153,NA,76,545,Vermont,"622,387","14,749","3,185","10,894",670,Vermont,"622,387",126,1.3,24.6,NA,12.2,87.6,Vermont,"622,387","2,370.0",511.7,"1,750.0",108
2005,Virginia,"7,564,327","21,434",458,"1,763",NA,"7,495","11,718",Virginia,"7,564,327","200,404","29,829","154,584","15,991",Virginia,"7,564,327",283,6.1,23.3,NA,99.1,154.9,Virginia,"7,564,327","2,649.0",394.3,"2,044.0",211
2005,Washington,"6,291,899","21,745",205,"2,811",NA,"5,788","12,941",Washington,"6,291,899","307,661","60,343","198,031","49,287",Washington,"6,291,899",346,3.3,44.7,NA,92,205.7,Washington,"6,291,899","4,890.0",959.1,"3,147.0",783
2005,West Virginia,"1,814,083","4,968",82,335,NA,816,"3,735",West Virginia,"1,814,083","47,757","11,334","32,603","3,820",West Virginia,"1,814,083",274,4.5,18.5,NA,45,205.9,West Virginia,"1,814,083","2,633.0",624.8,"1,797.0",211
2005,Wisconsin,"5,527,644","13,367",206,"1,135",NA,"4,555","7,471",Wisconsin,"5,527,644","147,556","24,448","110,531","12,577",Wisconsin,"5,527,644",242,3.7,20.5,NA,82.4,135.2,Wisconsin,"5,527,644","2,669.0",442.3,"2,000.0",228
2005,Wyoming,"508,798","1,172",14,122,NA,78,958,Wyoming,"508,798","16,070","2,426","12,905",739,Wyoming,"508,798",230,2.8,24,NA,15.3,188.3,Wyoming,"508,798","3,158.0",476.8,"2,536.0",145
2005,United States-Total,"296,507,061","1,390,745","16,740","94,347",NA,"417,438","862,220",United States-Total,"296,507,061","10,174,754","2,155,448","6,783,447","1,235,859",United States-Total,"296,507,061",469,5.6,31.8,NA,140.8,290.8,United States-Total,"296,507,061","3,431.5",726.9,"2,287.8",416.8
