year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2013,Maine,"1,328,702","1,761",24,366,495,335,907,Maine,"1,328,702","30,454","6,480","23,063",911,Maine,"1,328,702",132.5,1.8,27.5,37.3,25.2,68.3,Maine,"1,328,702","2,292.0",487.7,"1,735.8",68.6
2013,Maryland,"5,938,737","28,235",384,"1,179","1,679","10,048","16,124",Maryland,"5,938,737","157,918","31,950","112,551","13,417",Maryland,"5,938,737",475.4,6.5,19.9,28.3,169.2,271.5,Maryland,"5,938,737","2,659.1",538,"1,895.2",225.9
2013,Massachusetts,"6,708,874","27,264",138,"1,722","2,303","6,705","18,118",Massachusetts,"6,708,874","137,274","30,716","97,437","9,121",Massachusetts,"6,708,874",406.4,2.1,25.7,34.3,99.9,270.1,Massachusetts,"6,708,874","2,046.2",457.8,"1,452.4",136
2013,Michigan,"9,898,193","44,757",625,"4,506","6,785","10,093","27,254",Michigan,"9,898,193","230,135","56,256","149,794","24,085",Michigan,"9,898,193",452.2,6.3,45.5,68.5,102,275.3,Michigan,"9,898,193","2,325.0",568.3,"1,513.3",243.3
2013,Minnesota,"5,422,060","12,710",114,"1,453","2,014","3,674","6,908",Minnesota,"5,422,060","131,193","22,713","100,514","7,966",Minnesota,"5,422,060",234.4,2.1,26.8,37.1,67.8,127.4,Minnesota,"5,422,060","2,419.6",418.9,"1,853.8",146.9
2013,Mississippi,"2,992,206","8,303",217,726,"1,024","2,413","4,649",Mississippi,"2,992,206","81,548","24,969","52,192","4,387",Mississippi,"2,992,206",277.5,7.3,24.3,34.2,80.6,155.4,Mississippi,"2,992,206","2,725.3",834.5,"1,744.3",146.6
2013,Missouri,"6,044,917","26,216",369,"1,679","2,305","5,486","18,056",Missouri,"6,044,917","189,655","38,797","134,514","16,344",Missouri,"6,044,917",433.7,6.1,27.8,38.1,90.8,298.7,Missouri,"6,044,917","3,137.4",641.8,"2,225.2",270.4
2013,Montana,"1,014,864","2,924",23,382,467,217,"2,217",Montana,"1,014,864","26,195","4,122","20,192","1,881",Montana,"1,014,864",288.1,2.3,37.6,46,21.4,218.5,Montana,"1,014,864","2,581.1",406.2,"1,989.6",185.3
2013,Nebraska,"1,868,969","4,949",56,621,847,"1,035","3,011",Nebraska,"1,868,969","49,197","8,945","35,791","4,461",Nebraska,"1,868,969",264.8,3,33.2,45.3,55.4,161.1,Nebraska,"1,868,969","2,632.3",478.6,"1,915.0",238.7
2013,Nevada,"2,791,494","16,888",163,"1,090","1,482","5,183","10,060",Nevada,"2,791,494","79,177","23,047","46,132","9,998",Nevada,"2,791,494",605,5.8,39,53.1,185.7,360.4,Nevada,"2,791,494","2,836.4",825.6,"1,652.6",358.2
2013,New Hampshire,"1,322,616","2,952",21,522,778,647,"1,506",New Hampshire,"1,322,616","29,278","4,979","23,355",944,New Hampshire,"1,322,616",223.2,1.6,39.5,58.8,48.9,113.9,New Hampshire,"1,322,616","2,213.6",376.5,"1,765.8",71.4
2013,New Jersey,"8,911,502","25,748",404,861,"1,189","12,084","12,071",New Jersey,"8,911,502","167,634","35,883","118,005","13,746",New Jersey,"8,911,502",288.9,4.5,9.7,13.3,135.6,135.5,New Jersey,"8,911,502","1,881.1",402.7,"1,324.2",154.3
2013,New Mexico,"2,086,895","12,990",123,"1,135","1,565","1,832","9,470",New Mexico,"2,086,895","78,958","21,828","51,146","5,984",New Mexico,"2,086,895",622.5,5.9,54.4,75,87.8,453.8,New Mexico,"2,086,895","3,783.5","1,046.0","2,450.8",286.7
2013,New York,"19,695,680","77,563",644,"2,575","3,548","27,241","46,130",New York,"19,695,680","358,603","56,444","286,676","15,483",New York,"19,695,680",393.8,3.3,13.1,18,138.3,234.2,New York,"19,695,680","1,820.7",286.6,"1,455.5",78.6
2013,North Carolina,"9,848,917","33,587",463,"1,790","2,524","9,275","21,325",North Carolina,"9,848,917","305,631","90,182","201,043","14,406",North Carolina,"9,848,917",341,4.7,18.2,25.6,94.2,216.5,North Carolina,"9,848,917","3,103.2",915.7,"2,041.3",146.3
2013,North Dakota,"723,857","1,979",16,288,355,161,"1,447",North Dakota,"723,857","15,356","2,979","10,942","1,435",North Dakota,"723,857",273.4,2.2,39.8,49,22.2,199.9,North Dakota,"723,857","2,121.4",411.5,"1,511.6",198.2
2013,Ohio,"11,572,005","33,722",478,"3,594","4,391","14,483","14,370",Ohio,"11,572,005","338,414","91,090","227,799","19,525",Ohio,"11,572,005",291.4,4.1,31.1,37.9,125.2,124.2,Ohio,"11,572,005","2,924.4",787.2,"1,968.5",168.7
2013,Oklahoma,"3,853,118","17,187",198,"1,715","2,314","3,023","11,652",Oklahoma,"3,853,118","126,418","33,512","81,624","11,282",Oklahoma,"3,853,118",446.1,5.1,44.5,60.1,78.5,302.4,Oklahoma,"3,853,118","3,280.9",869.7,"2,118.4",292.8
2013,Oregon,"3,928,068","9,536",82,"1,000","1,464","2,394","5,596",Oregon,"3,928,068","125,083","20,808","94,363","9,912",Oregon,"3,928,068",242.8,2.1,25.5,37.3,60.9,142.5,Oregon,"3,928,068","3,184.3",529.7,"2,402.3",252.3
2013,Pennsylvania,"12,781,296","42,825",611,"2,728","3,795","14,739","23,680",Pennsylvania,"12,781,296","263,176","52,000","197,410","13,766",Pennsylvania,"12,781,296",335.1,4.8,21.3,29.7,115.3,185.3,Pennsylvania,"12,781,296","2,059.1",406.8,"1,544.5",107.7
2013,Rhode Island,"1,053,354","2,710",31,333,449,683,"1,547",Rhode Island,"1,053,354","25,741","5,621","17,881","2,239",Rhode Island,"1,053,354",257.3,2.9,31.6,42.6,64.8,146.9,Rhode Island,"1,053,354","2,443.7",533.6,"1,697.5",212.6
2013,South Carolina,"4,771,929","24,263",305,"1,739","2,233","3,965","17,760",South Carolina,"4,771,929","173,261","40,930","119,730","12,601",South Carolina,"4,771,929",508.5,6.4,36.4,46.8,83.1,372.2,South Carolina,"4,771,929","3,630.8",857.7,"2,509.0",264.1
2013,South Dakota,"845,510","2,733",18,454,507,156,"2,052",South Dakota,"845,510","16,274","3,383","11,955",936,South Dakota,"845,510",323.2,2.1,53.7,60,18.5,242.7,South Dakota,"845,510","1,924.8",400.1,"1,413.9",110.7
2013,Tennessee,"6,497,269","38,063",335,"1,904","2,500","7,333","27,895",Tennessee,"6,497,269","207,683","51,334","144,443","11,906",Tennessee,"6,497,269",585.8,5.2,29.3,38.5,112.9,429.3,Tennessee,"6,497,269","3,196.5",790.1,"2,223.1",183.2
2013,Texas,"26,505,637","108,757","1,140","7,610","10,456","31,810","65,351",Texas,"26,505,637","862,289","191,062","605,440","65,787",Texas,"26,505,637",410.3,4.3,28.7,39.4,120,246.6,Texas,"26,505,637","3,253.2",720.8,"2,284.2",248.2
2013,Utah,"2,902,787","6,644",51,926,"1,522","1,247","3,824",Utah,"2,902,787","88,334","13,727","67,115","7,492",Utah,"2,902,787",228.9,1.8,31.9,52.4,43,131.7,Utah,"2,902,787","3,043.1",472.9,"2,312.1",258.1
2013,Vermont,"626,855",775,10,113,136,75,554,Vermont,"626,855","13,882","3,352","10,193",337,Vermont,"626,855",123.6,1.6,18,21.7,12,88.4,Vermont,"626,855","2,214.5",534.7,"1,626.1",53.8
2013,Virginia,"8,270,345","16,355",320,"1,476","2,350","4,574","9,111",Virginia,"8,270,345","171,558","26,717","136,215","8,626",Virginia,"8,270,345",197.8,3.9,17.8,28.4,55.3,110.2,Virginia,"8,270,345","2,074.4",323,"1,647.0",104.3
2013,Washington,"6,973,742","20,223",167,"2,072","2,604","5,829","11,623",Washington,"6,973,742","259,139","58,487","172,227","28,425",Washington,"6,973,742",290,2.4,29.7,37.3,83.6,166.7,Washington,"6,973,742","3,715.9",838.7,"2,469.6",407.6
2013,West Virginia,"1,853,595","5,657",62,367,700,653,"4,242",West Virginia,"1,853,595","39,929","9,908","28,055","1,966",West Virginia,"1,853,595",305.2,3.3,19.8,37.8,35.2,228.9,West Virginia,"1,853,595","2,154.1",534.5,"1,513.5",106.1
2013,Wisconsin,"5,742,953","16,118",163,"1,308","1,836","4,834","9,285",Wisconsin,"5,742,953","125,694","24,358","93,946","7,390",Wisconsin,"5,742,953",280.7,2.8,22.8,32,84.2,161.7,Wisconsin,"5,742,953","2,188.7",424.1,"1,635.8",128.7
2013,Wyoming,"583,223","1,212",17,144,204,74,917,Wyoming,"583,223","12,809","1,956","10,275",578,Wyoming,"583,223",207.8,2.9,24.7,35,12.7,157.2,Wyoming,"583,223","2,196.2",335.4,"1,761.8",99.1
2013,United States-Total,"316,497,531","1,199,684","14,319","82,109","113,695","345,095","726,575",United States-Total,"316,497,531","8,650,761","1,931,835","6,018,632","700,294",United States-Total,"316,497,531",379.1,4.5,25.9,35.9,109,229.6,United States-Total,"316,497,531","2,733.3",610.4,"1,901.6",221.3
