year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2008,Idaho,"1,523,816","3,680",23,579,NA,239,"2,839",Idaho,"1,523,816","31,940","6,748","23,532","1,660",Idaho,"1,523,816",241.5,1.5,38,NA,15.7,186.3,Idaho,"1,523,816","2,096.1",442.8,"1,544.3",108.9
2008,Illinois,"12,901,563","67,780",790,"4,118",NA,"24,054","38,818",Illinois,"12,901,563","378,355","78,968","266,815","32,572",Illinois,"12,901,563",525.4,6.1,31.9,NA,186.4,300.9,Illinois,"12,901,563","2,932.6",612.1,"2,068.1",252.5
2008,Indiana,"6,376,792","21,525",322,"1,711",NA,"7,580","11,912",Indiana,"6,376,792","213,639","48,805","147,334","17,500",Indiana,"6,376,792",337.6,5,26.8,NA,118.9,186.8,Indiana,"6,376,792","3,350.3",765.4,"2,310.5",274.4
2008,Iowa,"3,002,555","8,651",77,937,NA,"1,249","6,388",Iowa,"3,002,555","73,273","16,598","52,299","4,376",Iowa,"3,002,555",288.1,2.6,31.2,NA,41.6,212.8,Iowa,"3,002,555","2,440.4",552.8,"1,741.8",145.7
2008,Kansas,"2,802,134","11,554",113,"1,226",NA,"1,681","8,534",Kansas,"2,802,134","94,882","19,651","67,826","7,405",Kansas,"2,802,134",412.3,4,43.8,NA,60,304.6,Kansas,"2,802,134","3,386.1",701.3,"2,420.5",264.3
2008,Kentucky,"4,269,245","12,690",201,"1,457",NA,"4,080","6,952",Kentucky,"4,269,245","114,492","29,556","77,279","7,657",Kentucky,"4,269,245",297.2,4.7,34.1,NA,95.6,162.8,Kentucky,"4,269,245","2,681.8",692.3,"1,810.1",179.4
2008,Louisiana,"4,410,796","29,613",544,"1,250",NA,"6,241","21,578",Louisiana,"4,410,796","171,179","45,524","112,091","13,564",Louisiana,"4,410,796",671.4,12.3,28.3,NA,141.5,489.2,Louisiana,"4,410,796","3,880.9","1,032.1","2,541.3",307.5
2008,Maine,"1,316,456","1,572",31,379,NA,333,829,Maine,"1,316,456","32,433","6,559","24,695","1,179",Maine,"1,316,456",119.4,2.4,28.8,NA,25.3,63,Maine,"1,316,456","2,463.7",498.2,"1,875.9",89.6
2008,Maryland,"5,633,597","35,393",493,"1,127",NA,"13,203","20,570",Maryland,"5,633,597","198,165","38,849","133,983","25,333",Maryland,"5,633,597",628.2,8.8,20,NA,234.4,365.1,Maryland,"5,633,597","3,517.6",689.6,"2,378.3",449.7
2008,Massachusetts,"6,497,967","30,137",166,"1,751",NA,"7,077","21,143",Massachusetts,"6,497,967","155,919","36,251","106,913","12,755",Massachusetts,"6,497,967",463.8,2.6,26.9,NA,108.9,325.4,Massachusetts,"6,497,967","2,399.5",557.9,"1,645.3",196.3
2008,Michigan,"10,003,422","51,512",554,"4,507",NA,"13,246","33,205",Michigan,"10,003,422","295,100","74,787","184,558","35,755",Michigan,"10,003,422",514.9,5.5,45.1,NA,132.4,331.9,Michigan,"10,003,422","2,950.0",747.6,"1,844.9",357.4
2008,Minnesota,"5,220,393","13,853",110,"1,805",NA,"4,179","7,759",Minnesota,"5,220,393","149,517","26,558","112,764","10,195",Minnesota,"5,220,393",265.4,2.1,34.6,NA,80.1,148.6,Minnesota,"5,220,393","2,864.1",508.7,"2,160.1",195.3
2008,Mississippi,"2,938,618","8,942",236,958,NA,"3,079","4,669",Mississippi,"2,938,618","85,488","25,506","53,730","6,252",Mississippi,"2,938,618",304.3,8,32.6,NA,104.8,158.9,Mississippi,"2,938,618","2,909.1",868,"1,828.4",212.8
2008,Missouri,"5,911,605","29,701",456,"1,612",NA,"7,395","20,238",Missouri,"5,911,605","216,522","45,763","150,002","20,757",Missouri,"5,911,605",502.4,7.7,27.3,NA,125.1,342.3,Missouri,"5,911,605","3,662.7",774.1,"2,537.4",351.1
2008,Montana,"967,440","3,013",40,358,NA,204,"2,411",Montana,"967,440","26,300","3,689","20,834","1,777",Montana,"967,440",311.4,4.1,37,NA,21.1,249.2,Montana,"967,440","2,718.5",381.3,"2,153.5",183.7
2008,Nebraska,"1,783,432","5,570",69,601,NA,"1,297","3,603",Nebraska,"1,783,432","51,350","8,731","38,394","4,225",Nebraska,"1,783,432",312.3,3.9,33.7,NA,72.7,202,Nebraska,"1,783,432","2,879.3",489.6,"2,152.8",236.9
2008,Nevada,"2,600,167","18,973",165,"1,106",NA,"6,486","11,216",Nevada,"2,600,167","90,006","24,254","49,814","15,938",Nevada,"2,600,167",729.7,6.3,42.5,NA,249.4,431.4,Nevada,"2,600,167","3,461.5",932.8,"1,915.8",613
2008,New Hampshire,"1,315,809","2,054",14,385,NA,421,"1,234",New Hampshire,"1,315,809","28,387","4,266","22,714","1,407",New Hampshire,"1,315,809",156.1,1.1,29.3,NA,32,93.8,New Hampshire,"1,315,809","2,157.4",324.2,"1,726.2",106.9
2008,New Jersey,"8,682,661","28,351",376,"1,122",NA,"12,701","14,152",New Jersey,"8,682,661","199,127","40,402","138,545","20,180",New Jersey,"8,682,661",326.5,4.3,12.9,NA,146.3,163,New Jersey,"8,682,661","2,293.4",465.3,"1,595.7",232.4
2008,New Mexico,"1,984,356","12,967",161,"1,118",NA,"2,151","9,537",New Mexico,"1,984,356","75,718","20,706","46,995","8,017",New Mexico,"1,984,356",653.5,8.1,56.3,NA,108.4,480.6,New Mexico,"1,984,356","3,815.7","1,043.5","2,368.3",404
2008,New York,"19,490,297","77,546",836,"2,798",NA,"31,787","42,125",New York,"19,490,297","388,599","65,544","297,962","25,093",New York,"19,490,297",397.9,4.3,14.4,NA,163.1,216.1,New York,"19,490,297","1,993.8",336.3,"1,528.8",128.7
2008,North Carolina,"9,222,414","43,125",599,"2,296",NA,"14,323","25,907",North Carolina,"9,222,414","372,763","111,556","234,480","26,727",North Carolina,"9,222,414",467.6,6.5,24.9,NA,155.3,280.9,North Carolina,"9,222,414","4,041.9","1,209.6","2,542.5",289.8
2008,North Dakota,"641,481","1,441",11,331,NA,73,"1,026",North Dakota,"641,481","13,029","2,336","9,782",911,North Dakota,"641,481",224.6,1.7,51.6,NA,11.4,159.9,North Dakota,"641,481","2,031.1",364.2,"1,524.9",142
2008,Ohio,"11,485,910","40,436",547,"4,531",NA,"18,706","16,652",Ohio,"11,485,910","391,667","102,428","260,788","28,451",Ohio,"11,485,910",352,4.8,39.4,NA,162.9,145,Ohio,"11,485,910","3,410.0",891.8,"2,270.5",247.7
2008,Oklahoma,"3,642,361","19,359",215,"1,471",NA,"3,698","13,975",Oklahoma,"3,642,361","126,535","35,247","80,265","11,023",Oklahoma,"3,642,361",531.5,5.9,40.4,NA,101.5,383.7,Oklahoma,"3,642,361","3,474.0",967.7,"2,203.7",302.6
2008,Oregon,"3,790,060","9,909",87,"1,183",NA,"2,656","5,983",Oregon,"3,790,060","125,169","21,115","92,677","11,377",Oregon,"3,790,060",261.4,2.3,31.2,NA,70.1,157.9,Oregon,"3,790,060","3,302.6",557.1,"2,445.3",300.2
2008,Pennsylvania,"12,448,279","51,044",705,"3,485",NA,"18,873","27,981",Pennsylvania,"12,448,279","300,294","58,687","219,115","22,492",Pennsylvania,"12,448,279",410,5.7,28,NA,151.6,224.8,Pennsylvania,"12,448,279","2,412.3",471.4,"1,760.2",180.7
2008,Rhode Island,"1,050,788","2,656",31,282,NA,880,"1,463",Rhode Island,"1,050,788","29,895","5,766","20,926","3,203",Rhode Island,"1,050,788",252.8,3,26.8,NA,83.7,139.2,Rhode Island,"1,050,788","2,845.0",548.7,"1,991.5",304.8
2008,South Carolina,"4,479,800","32,746",307,"1,686",NA,"6,595","24,158",South Carolina,"4,479,800","189,950","45,964","126,316","17,670",South Carolina,"4,479,800",731,6.9,37.6,NA,147.2,539.3,South Carolina,"4,479,800","4,240.1","1,026.0","2,819.7",394.4
2008,South Dakota,"804,194","2,227",37,562,NA,134,"1,494",South Dakota,"804,194","13,867","2,683","10,266",918,South Dakota,"804,194",276.9,4.6,69.9,NA,16.7,185.8,South Dakota,"804,194","1,724.3",333.6,"1,276.6",114.2
2008,Tennessee,"6,214,888","44,913",412,"2,078",NA,"10,804","31,619",Tennessee,"6,214,888","251,089","65,093","166,793","19,203",Tennessee,"6,214,888",722.7,6.6,33.4,NA,173.8,508.8,Tennessee,"6,214,888","4,040.1","1,047.4","2,683.8",309
2008,Texas,"24,326,974","123,585","1,370","8,055",NA,"37,739","76,421",Texas,"24,326,974","969,865","230,046","654,435","85,384",Texas,"24,326,974",508,5.6,33.1,NA,155.1,314.1,Texas,"24,326,974","3,986.8",945.6,"2,690.2",351
2008,Utah,"2,736,424","6,165",41,915,NA,"1,421","3,788",Utah,"2,736,424","92,373","14,766","70,299","7,308",Utah,"2,736,424",225.3,1.5,33.4,NA,51.9,138.4,Utah,"2,736,424","3,375.7",539.6,"2,569.0",267.1
2008,Vermont,"621,270",854,17,133,NA,93,611,Vermont,"621,270","15,903","3,515","11,802",586,Vermont,"621,270",137.5,2.7,21.4,NA,15,98.3,Vermont,"621,270","2,559.8",565.8,"1,899.7",94.3
2008,Virginia,"7,769,089","20,031",370,"1,794",NA,"7,470","10,397",Virginia,"7,769,089","196,726","32,188","151,191","13,347",Virginia,"7,769,089",257.8,4.8,23.1,NA,96.2,133.8,Virginia,"7,769,089","2,532.2",414.3,"1,946.1",171.8
2008,Washington,"6,549,224","21,888",193,"2,653",NA,"6,419","12,623",Washington,"6,549,224","249,283","53,136","167,013","29,134",Washington,"6,549,224",334.2,2.9,40.5,NA,98,192.7,Washington,"6,549,224","3,806.3",811.3,"2,550.1",444.8
2008,West Virginia,"1,814,468","5,006",67,389,NA,896,"3,654",West Virginia,"1,814,468","45,971","10,840","31,967","3,164",West Virginia,"1,814,468",275.9,3.7,21.4,NA,49.4,201.4,West Virginia,"1,814,468","2,533.6",597.4,"1,761.8",174.4
2008,Wisconsin,"5,627,967","15,507",146,"1,128",NA,"5,163","9,070",Wisconsin,"5,627,967","155,456","27,459","116,456","11,541",Wisconsin,"5,627,967",275.5,2.6,20,NA,91.7,161.2,Wisconsin,"5,627,967","2,762.2",487.9,"2,069.2",205.1
2008,Wyoming,"532,668","1,330",12,185,NA,87,"1,046",Wyoming,"532,668","14,515","2,198","11,584",733,Wyoming,"532,668",249.7,2.3,34.7,NA,16.3,196.4,Wyoming,"532,668","2,725.0",412.6,"2,174.7",137.6
2008,United States-Total,"304,059,724","1,394,461","16,465","90,750",NA,"443,563","843,683",United States-Total,"304,059,724","9,774,152","2,228,887","6,586,206","959,059",United States-Total,"304,059,724",458.6,5.4,29.8,NA,145.9,277.5,United States-Total,"304,059,724","3,214.6",733,"2,166.1",315.4
