year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2004,New York,"19,280,727","84,914",889,"3,608",NA,"33,506","46,911",New York,"19,280,727","422,734","70,696","311,036","41,002",New York,"19,280,727",440.4,4.6,18.7,NA,173.8,243.3,New York,"19,280,727","2,192.5",366.7,"1,613.2",212.7
2004,North Carolina,"8,540,468","38,244",532,"2,339",NA,"11,782","23,591",North Carolina,"8,540,468","355,328","101,193","227,147","26,988",North Carolina,"8,540,468",447.8,6.2,27.4,NA,138,276.2,North Carolina,"8,540,468","4,160.5","1,184.9","2,659.7",316
2004,North Dakota,"636,308",558,8,177,NA,43,330,North Dakota,"636,308","12,493","2,040","9,516",937,North Dakota,"636,308",87.7,1.3,27.8,NA,6.8,51.9,North Dakota,"636,308","1,963.4",320.6,"1,495.5",147.3
2004,Ohio,"11,450,143","38,787",506,"4,744",NA,"17,429","16,108",Ohio,"11,450,143","419,337","96,518","282,168","40,651",Ohio,"11,450,143",338.7,4.4,41.4,NA,152.2,140.7,Ohio,"11,450,143","3,662.3",842.9,"2,464.3",355
2004,Oklahoma,"3,523,546","17,635",186,"1,557",NA,"3,090","12,802",Oklahoma,"3,523,546","149,472","35,244","101,271","12,957",Oklahoma,"3,523,546",500.5,5.3,44.2,NA,87.7,363.3,Oklahoma,"3,523,546","4,242.1","1,000.2","2,874.1",367.7
2004,Oregon,"3,591,363","10,724",90,"1,283",NA,"2,751","6,600",Oregon,"3,591,363","166,475","30,072","117,868","18,535",Oregon,"3,591,363",298.6,2.5,35.7,NA,76.6,183.8,Oregon,"3,591,363","4,635.4",837.3,"3,282.0",516.1
2004,Pennsylvania,"12,394,471","50,998",650,"3,535",NA,"18,474","28,339",Pennsylvania,"12,394,471","299,611","54,443","214,199","30,969",Pennsylvania,"12,394,471",411.5,5.2,28.5,NA,149.1,228.6,Pennsylvania,"12,394,471","2,417.3",439.3,"1,728.2",249.9
2004,Rhode Island,"1,079,916","2,673",26,320,NA,731,"1,596",Rhode Island,"1,079,916","31,166","5,465","21,623","4,078",Rhode Island,"1,079,916",247.5,2.4,29.6,NA,67.7,147.8,Rhode Island,"1,079,916","2,886.0",506.1,"2,002.3",377.6
2004,South Carolina,"4,197,892","33,160",286,"1,772",NA,"5,468","25,634",South Carolina,"4,197,892","190,456","43,739","130,991","15,726",South Carolina,"4,197,892",789.9,6.8,42.2,NA,130.3,610.6,South Carolina,"4,197,892","4,536.9","1,041.9","3,120.4",374.6
2004,South Dakota,"770,621","1,319",17,336,NA,112,854,South Dakota,"770,621","14,885","3,148","10,890",847,South Dakota,"770,621",171.2,2.2,43.6,NA,14.5,110.8,South Dakota,"770,621","1,931.6",408.5,"1,413.1",109.9
2004,Tennessee,"5,893,298","41,113",357,"2,282",NA,"8,863","29,611",Tennessee,"5,893,298","254,991","60,386","169,828","24,777",Tennessee,"5,893,298",697.6,6.1,38.7,NA,150.4,502.5,Tennessee,"5,893,298","4,326.8","1,024.7","2,881.7",420.4
2004,Texas,"22,471,549","121,554","1,364","8,388",NA,"35,817","75,985",Texas,"22,471,549","1,010,702","220,118","696,507","94,077",Texas,"22,471,549",540.9,6.1,37.3,NA,159.4,338.1,Texas,"22,471,549","4,497.7",979.5,"3,099.5",418.6
2004,Utah,"2,420,708","5,647",46,967,NA,"1,236","3,398",Utah,"2,420,708","97,762","15,225","74,889","7,648",Utah,"2,420,708",233.3,1.9,39.9,NA,51.1,140.4,Utah,"2,420,708","4,038.6",628.9,"3,093.7",315.9
2004,Vermont,"621,233",713,16,160,NA,78,459,Vermont,"621,233","14,559","3,435","10,537",587,Vermont,"621,233",114.8,2.6,25.8,NA,12.6,73.9,Vermont,"621,233","2,343.6",552.9,"1,696.1",94.5
2004,Virginia,"7,481,332","20,608",390,"1,816",NA,"6,899","11,503",Virginia,"7,481,332","200,368","28,759","154,154","17,455",Virginia,"7,481,332",275.5,5.2,24.3,NA,92.2,153.8,Virginia,"7,481,332","2,678.2",384.4,"2,060.5",233.3
2004,Washington,"6,207,046","21,330",190,"2,857",NA,"5,866","12,417",Washington,"6,207,046","300,837","60,632","196,972","43,233",Washington,"6,207,046",343.6,3.1,46,NA,94.5,200,Washington,"6,207,046","4,846.7",976.8,"3,173.4",696.5
2004,West Virginia,"1,812,548","5,110",68,346,NA,774,"3,922",West Virginia,"1,812,548","46,326","10,994","31,566","3,766",West Virginia,"1,812,548",281.9,3.8,19.1,NA,42.7,216.4,West Virginia,"1,812,548","2,555.8",606.5,"1,741.5",207.8
2004,Wisconsin,"5,503,533","11,548",154,"1,136",NA,"4,067","6,191",Wisconsin,"5,503,533","146,710","23,854","111,482","11,374",Wisconsin,"5,503,533",209.8,2.8,20.6,NA,73.9,112.5,Wisconsin,"5,503,533","2,665.7",433.4,"2,025.6",206.7
2004,Wyoming,"505,887","1,163",11,112,NA,67,973,Wyoming,"505,887","16,889","2,738","13,352",799,Wyoming,"505,887",229.9,2.2,22.1,NA,13.2,192.3,Wyoming,"505,887","3,338.5",541.2,"2,639.3",157.9
2004,United States-Total,"293,656,842","1,360,088","16,148","95,089",NA,"401,470","847,381",United States-Total,"293,656,842","10,319,386","2,144,446","6,937,089","1,237,851",United States-Total,"293,656,842",463.2,5.5,32.4,NA,136.7,288.6,United States-Total,"293,656,842","3,514.1",730.3,"2,362.3",421.5
