year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
1998,South Dakota,"738,000","1,139",10,258,NA,149,722,South Dakota,"738,000","18,227","3,458","14,006",763,South Dakota,"738,000",154.3,1.4,35,NA,20.2,97.8,South Dakota,"738,000","2,469.8",468.6,"1,897.8",103.4
1998,Tennessee,"5,431,000","38,832",460,"2,485",NA,"9,667","26,220",Tennessee,"5,431,000","234,588","58,432","148,057","28,099",Tennessee,"5,431,000",715,8.5,45.8,NA,178,482.8,Tennessee,"5,431,000","4,319.4","1,075.9","2,726.1",517.4
1998,Texas,"19,760,000","111,566","1,346","7,913",NA,"28,677","73,630",Texas,"19,760,000","898,496","194,883","606,967","96,646",Texas,"19,760,000",564.6,6.8,40,NA,145.1,372.6,Texas,"19,760,000","4,547.0",986.3,"3,071.7",489.1
1998,Utah,"2,100,000","6,599",65,875,NA,"1,385","4,274",Utah,"2,100,000","109,025","17,070","84,255","7,700",Utah,"2,100,000",279.5,2.1,38.4,NA,55.1,183.9,Utah,"2,100,000","4,768.1",694.9,"3,721.7",351.5
1998,Vermont,"591,000",628,13,163,NA,56,396,Vermont,"591,000","17,924","3,966","13,084",874,Vermont,"591,000",106.3,2.2,27.6,NA,9.5,67,Vermont,"591,000","3,032.8",671.1,"2,213.9",147.9
1998,Virginia,"6,791,000","22,115",422,"1,810",NA,"7,171","12,712",Virginia,"6,791,000","226,461","38,094","170,012","18,355",Virginia,"6,791,000",325.7,6.2,26.7,NA,105.6,187.2,Virginia,"6,791,000","3,334.7",560.9,"2,503.5",270.3
1998,Washington,"5,689,000","24,380",224,"2,740",NA,"6,577","14,839",Washington,"5,689,000","309,419","60,446","213,773","35,200",Washington,"5,689,000",428.5,3.9,48.2,NA,115.6,260.8,Washington,"5,689,000","5,438.9","1,062.5","3,757.7",618.7
1998,West Virginia,"1,811,000","4,503",78,339,NA,676,"3,410",West Virginia,"1,811,000","41,627","11,110","27,127","3,390",West Virginia,"1,811,000",248.6,4.3,18.7,NA,37.3,188.3,West Virginia,"1,811,000","2,298.6",613.5,"1,497.9",187.2
1998,Wisconsin,"5,224,000","13,009",190,"1,037",NA,"4,474","7,308",Wisconsin,"5,224,000","172,084","29,740","128,134","14,210",Wisconsin,"5,224,000",249,3.6,19.9,NA,85.6,139.9,Wisconsin,"5,224,000","3,294.1",569.3,"2,452.8",272
1998,Wyoming,"481,000","1,191",23,133,NA,78,957,Wyoming,"481,000","17,124","2,696","13,759",669,Wyoming,"481,000",247.6,4.8,27.7,NA,16.2,199,Wyoming,"481,000","3,560.1",560.5,"2,860.5",139.1
1998,United States-Total,"270,248,003","1,533,887","16,974","93,144",NA,"447,186","976,583",United States-Total,"270,248,003","10,951,827","2,332,735","7,376,311","1,242,781",United States-Total,"270,248,003",567.6,6.3,34.5,NA,165.5,361.4,United States-Total,"270,248,003","4,052.5",863.2,"2,729.5",459.9
