year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
1999,Maine,"1,253,040","1,404",25,239,NA,243,897,Maine,"1,253,040","34,618","7,532","25,392","1,694",Maine,"1,253,040",112,2,19.1,NA,19.4,71.6,Maine,"1,253,040","2,762.7",601.1,"2,026.4",135.2
1999,Maryland,"5,171,634","38,447",465,"1,551",NA,"13,636","22,795",Maryland,"5,171,634","215,973","43,230","147,296","25,447",Maryland,"5,171,634",743.4,9,30,NA,263.7,440.8,Maryland,"5,171,634","4,176.1",835.9,"2,848.2",492
1999,Massachusetts,"6,175,169","34,023",122,"1,663",NA,"5,931","26,307",Massachusetts,"6,175,169","167,437","32,964","108,845","25,628",Massachusetts,"6,175,169",551,2,26.9,NA,96,426,Massachusetts,"6,175,169","2,711.5",533.8,"1,762.6",415
1999,Michigan,"9,863,775","56,709",695,"4,849",NA,"14,103","37,062",Michigan,"9,863,775","369,887","76,736","236,351","56,800",Michigan,"9,863,775",574.9,7,49.2,NA,143,375.7,Michigan,"9,863,775","3,750.0",778,"2,396.2",575.8
1999,Minnesota,"4,775,508","13,085",134,"2,038",NA,"3,917","6,996",Minnesota,"4,775,508","158,717","27,706","117,736","13,275",Minnesota,"4,775,508",274,2.8,42.7,NA,82,146.5,Minnesota,"4,775,508","3,323.6",580.2,"2,465.4",278
1999,Mississippi,"2,768,619","9,671",213,"1,156",NA,"3,091","5,211",Mississippi,"2,768,619","108,560","29,109","65,919","13,532",Mississippi,"2,768,619",349.3,7.7,41.8,NA,111.6,188.2,Mississippi,"2,768,619","3,921.1","1,051.4","2,380.9",488.8
1999,Missouri,"5,468,338","27,353",359,"1,439",NA,"7,149","18,406",Missouri,"5,468,338","223,010","42,476","157,550","22,984",Missouri,"5,468,338",500.2,6.6,26.3,NA,130.7,336.6,Missouri,"5,468,338","4,078.2",776.8,"2,881.1",420.3
1999,Montana,"882,779","2,090",22,293,NA,239,"1,536",Montana,"882,779","29,103","3,876","23,353","1,874",Montana,"882,779",236.8,2.5,33.2,NA,27.1,174,Montana,"882,779","3,296.7",439.1,"2,645.4",212.3
1999,Nebraska,"1,666,028","7,167",60,414,NA,"1,264","5,429",Nebraska,"1,666,028","61,277","10,158","45,679","5,440",Nebraska,"1,666,028",430.2,3.6,24.8,NA,75.9,325.9,Nebraska,"1,666,028","3,678.0",609.7,"2,741.8",326.5
1999,Nevada,"1,809,253","10,311",165,943,NA,"4,209","4,994",Nevada,"1,809,253","73,874","17,613","43,167","13,094",Nevada,"1,809,253",569.9,9.1,52.1,NA,232.6,276,Nevada,"1,809,253","4,083.1",973.5,"2,385.9",723.7
1999,New Hampshire,"1,201,134","1,159",18,345,NA,257,539,New Hampshire,"1,201,134","26,247","3,698","21,195","1,354",New Hampshire,"1,201,134",96.5,1.5,28.7,NA,21.4,44.9,New Hampshire,"1,201,134","2,185.2",307.9,"1,764.6",112.7
1999,New Jersey,"8,143,412","33,540",287,"1,409",NA,"14,243","17,601",New Jersey,"8,143,412","243,333","46,998","160,978","35,357",New Jersey,"8,143,412",411.9,3.5,17.3,NA,174.9,216.1,New Jersey,"8,143,412","2,988.1",577.1,"1,976.8",434.2
1999,New Mexico,"1,739,844","14,520",170,944,NA,"2,579","10,827",New Mexico,"1,739,844","89,220","21,481","59,613","8,126",New Mexico,"1,739,844",834.6,9.8,54.3,NA,148.2,622.3,New Mexico,"1,739,844","5,128.0","1,234.7","3,426.3",467.1
1999,New York,"18,196,601","107,147",903,"3,563",NA,"43,821","58,860",New York,"18,196,601","489,596","93,217","338,118","58,261",New York,"18,196,601",588.8,5,19.6,NA,240.8,323.5,New York,"18,196,601","2,690.6",512.3,"1,858.1",320.2
1999,North Carolina,"7,650,789","41,474",552,"2,155",NA,"12,087","26,680",North Carolina,"7,650,789","354,497","98,457","230,463","25,577",North Carolina,"7,650,789",542.1,7.2,28.2,NA,158,348.7,North Carolina,"7,650,789","4,633.5","1,286.9","3,012.3",334.3
1999,North Dakota,"633,666",424,10,142,NA,56,216,North Dakota,"633,666","14,748","2,337","11,375","1,036",North Dakota,"633,666",66.9,1.6,22.4,NA,8.8,34.1,North Dakota,"633,666","2,327.4",368.8,"1,795.1",163.5
1999,Ohio,"11,256,654","35,616",397,"4,129",NA,"14,405","16,685",Ohio,"11,256,654","414,264","87,023","288,049","39,192",Ohio,"11,256,654",316.4,3.5,36.7,NA,128,148.2,Ohio,"11,256,654","3,680.2",773.1,"2,558.9",348.2
1999,Oklahoma,"3,358,044","17,066",231,"1,375",NA,"2,785","12,675",Oklahoma,"3,358,044","140,220","34,472","93,616","12,132",Oklahoma,"3,358,044",508.2,6.9,40.9,NA,82.9,377.5,Oklahoma,"3,358,044","4,175.6","1,026.5","2,787.8",361.3
1999,Oregon,"3,316,154","12,432",88,"1,219",NA,"2,858","8,267",Oregon,"3,316,154","153,434","26,749","113,052","13,633",Oregon,"3,316,154",374.9,2.7,36.8,NA,86.2,249.3,Oregon,"3,316,154","4,626.9",806.6,"3,409.1",411.1
1999,Pennsylvania,"11,994,016","50,431",592,"3,279",NA,"18,670","27,890",Pennsylvania,"11,994,016","323,021","56,037","227,750","39,234",Pennsylvania,"11,994,016",420.5,4.9,27.3,NA,155.7,232.5,Pennsylvania,"11,994,016","2,693.2",467.2,"1,898.9",327.1
1999,Rhode Island,"990,819","2,840",36,391,NA,788,"1,625",Rhode Island,"990,819","32,657","6,341","22,284","4,032",Rhode Island,"990,819",286.6,3.6,39.5,NA,79.5,164,Rhode Island,"990,819","3,296.0",640,"2,249.0",406.9
1999,South Carolina,"3,885,736","32,920",258,"1,587",NA,"5,760","25,315",South Carolina,"3,885,736","173,987","39,630","119,912","14,445",South Carolina,"3,885,736",847.2,6.6,40.8,NA,148.2,651.5,South Carolina,"3,885,736","4,477.6","1,019.9","3,086.0",371.7
1999,South Dakota,"733,133","1,227",18,336,NA,103,770,South Dakota,"733,133","18,159","3,255","14,043",861,South Dakota,"733,133",167.4,2.5,45.8,NA,14,105,South Dakota,"733,133","2,476.9",444,"1,915.5",117.4
1999,Tennessee,"5,483,535","38,111",391,"2,415",NA,"8,598","26,707",Tennessee,"5,483,535","219,302","51,362","142,685","25,255",Tennessee,"5,483,535",695,7.1,44,NA,156.8,487,Tennessee,"5,483,535","3,999.3",936.7,"2,602.1",460.6
1999,Texas,"20,044,141","112,306","1,217","7,614",NA,"29,405","74,070",Texas,"20,044,141","896,261","190,362","613,862","92,037",Texas,"20,044,141",560.3,6.1,38,NA,146.7,369.5,Texas,"20,044,141","4,471.4",949.7,"3,062.6",459.2
1999,Utah,"2,129,836","5,869",44,806,NA,"1,158","3,861",Utah,"2,129,836","100,130","14,592","78,156","7,382",Utah,"2,129,836",275.6,2.1,37.8,NA,54.4,181.3,Utah,"2,129,836","4,701.3",685.1,"3,669.6",346.6
1999,Vermont,"593,740",676,17,136,NA,65,458,Vermont,"593,740","16,059","3,537","11,610",912,Vermont,"593,740",113.9,2.9,22.9,NA,10.9,77.1,Vermont,"593,740","2,704.7",595.7,"1,955.4",153.6
1999,Virginia,"6,872,912","21,626",392,"1,720",NA,"6,947","12,567",Virginia,"6,872,912","210,260","32,411","159,896","17,953",Virginia,"6,872,912",314.7,5.7,25,NA,101.1,182.8,Virginia,"6,872,912","3,059.3",471.6,"2,326.5",261.2
1999,Washington,"5,756,361","21,716",171,"2,711",NA,"5,808","13,026",Washington,"5,756,361","280,793","54,652","192,334","33,807",Washington,"5,756,361",377.3,3,47.1,NA,100.9,226.3,Washington,"5,756,361","4,878.0",949.4,"3,341.2",587.3
1999,West Virginia,"1,806,928","6,336",79,337,NA,661,"5,259",West Virginia,"1,806,928","42,825","10,303","28,760","3,762",West Virginia,"1,806,928",350.7,4.4,18.7,NA,36.6,291,West Virginia,"1,806,928","2,370.0",570.2,"1,591.7",208.2
1999,Wisconsin,"5,250,446","12,908",179,"1,055",NA,"4,449","7,225",Wisconsin,"5,250,446","160,154","25,633","120,702","13,819",Wisconsin,"5,250,446",245.8,3.4,20.1,NA,84.7,137.6,Wisconsin,"5,250,446","3,050.3",488.2,"2,298.9",263.2
1999,Wyoming,"479,602","1,115",11,137,NA,74,893,Wyoming,"479,602","15,468","2,349","12,523",596,Wyoming,"479,602",232.5,2.3,28.6,NA,15.4,186.2,Wyoming,"479,602","3,225.2",489.8,"2,611.1",124.3
1999,United States-Total,"272,690,813","1,426,044","15,522","89,411",NA,"409,371","911,740",United States-Total,"272,690,813","10,208,334","2,100,739","6,955,520","1,152,075",United States-Total,"272,690,813",523,5.7,32.8,NA,150.1,334.3,United States-Total,"272,690,813","3,743.6",770.4,"2,550.7",422.5
