year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
1995,Nevada,"1,530,000","14,461",163,937,NA,"4,966","8,395",Nevada,"1,530,000","86,203","20,235","54,563","11,405",Nevada,"1,530,000",945.2,10.7,61.2,NA,324.6,548.7,Nevada,"1,530,000","5,634.2","1,322.5","3,566.2",745.4
1995,New Hampshire,"1,148,000","1,314",21,333,NA,314,646,New Hampshire,"1,148,000","29,170","4,806","22,698","1,666",New Hampshire,"1,148,000",114.5,1.8,29,NA,27.4,56.3,New Hampshire,"1,148,000","2,540.9",418.6,"1,977.2",145.1
1995,New Jersey,"7,945,000","47,652",409,"1,927",NA,"22,486","22,830",New Jersey,"7,945,000","326,056","69,533","206,339","50,184",New Jersey,"7,945,000",599.8,5.1,24.3,NA,283,287.4,New Jersey,"7,945,000","4,103.9",875.2,"2,597.1",631.6
1995,New Mexico,"1,685,000","13,804",148,954,NA,"2,604","10,098",New Mexico,"1,685,000","94,508","24,383","61,478","8,647",New Mexico,"1,685,000",819.2,8.8,56.6,NA,154.5,599.3,New Mexico,"1,685,000","5,608.8","1,447.1","3,648.5",513.2
1995,New York,"18,136,000","152,683","1,550","4,290",NA,"72,492","74,351",New York,"18,136,000","674,342","146,562","425,184","102,596",New York,"18,136,000",841.9,8.5,23.7,NA,399.7,410,New York,"18,136,000","3,718.3",808.1,"2,344.4",565.7
1995,North Carolina,"7,195,000","46,508",677,"2,320",NA,"12,896","30,615",North Carolina,"7,195,000","359,256","101,995","234,911","22,350",North Carolina,"7,195,000",646.4,9.4,32.2,NA,179.2,425.5,North Carolina,"7,195,000","4,993.1","1,417.6","3,264.9",310.6
1995,North Dakota,"641,000",556,6,146,NA,64,340,North Dakota,"641,000","17,817","2,248","14,421","1,148",North Dakota,"641,000",86.7,0.9,22.8,NA,10,53,North Dakota,"641,000","2,779.6",350.7,"2,249.8",179.1
1995,Ohio,"11,151,000","53,799",600,"4,835",NA,"19,931","28,433",Ohio,"11,151,000","437,424","93,539","297,624","46,261",Ohio,"11,151,000",482.5,5.4,43.4,NA,178.7,255,Ohio,"11,151,000","3,922.7",838.8,"2,669.0",414.9
1995,Oklahoma,"3,278,000","21,770",400,"1,461",NA,"3,788","16,121",Oklahoma,"3,278,000","161,693","41,694","103,727","16,272",Oklahoma,"3,278,000",664.1,12.2,44.6,NA,115.6,491.8,Oklahoma,"3,278,000","4,932.7","1,271.9","3,164.3",496.4
1995,Oregon,"3,141,000","16,408",129,"1,309",NA,"4,332","10,638",Oregon,"3,141,000","189,765","34,640","133,075","22,050",Oregon,"3,141,000",522.4,4.1,41.7,NA,137.9,338.7,Oregon,"3,141,000","6,041.5","1,102.8","4,236.7",702
1995,Pennsylvania,"12,072,000","51,586",755,"3,046",NA,"22,858","24,927",Pennsylvania,"12,072,000","354,623","67,815","236,991","49,817",Pennsylvania,"12,072,000",427.3,6.3,25.2,NA,189.3,206.5,Pennsylvania,"12,072,000","2,937.6",561.8,"1,963.1",412.7
1995,Rhode Island,"990,000","3,643",33,267,NA,914,"2,429",Rhode Island,"990,000","38,378","9,234","24,780","4,364",Rhode Island,"990,000",368,3.3,27,NA,92.3,245.4,Rhode Island,"990,000","3,876.6",932.7,"2,503.0",440.8
1995,South Carolina,"3,673,000","36,067",292,"1,737",NA,"6,461","27,577",South Carolina,"3,673,000","186,656","46,083","126,416","14,157",South Carolina,"3,673,000",981.9,7.9,47.3,NA,175.9,750.8,South Carolina,"3,673,000","5,081.8","1,254.6","3,441.8",385.4
1995,South Dakota,"729,000","1,513",13,299,NA,189,"1,012",South Dakota,"729,000","20,799","3,942","15,976",881,South Dakota,"729,000",207.5,1.8,41,NA,25.9,138.8,South Dakota,"729,000","2,853.1",540.7,"2,191.5",120.9
1995,Tennessee,"5,256,000","40,549",557,"2,477",NA,"11,732","25,783",Tennessee,"5,256,000","241,315","60,086","147,143","34,086",Tennessee,"5,256,000",771.5,10.6,47.1,NA,223.2,490.5,Tennessee,"5,256,000","4,591.2","1,143.2","2,799.5",648.5
1995,Texas,"18,724,000","124,303","1,693","8,563",NA,"33,667","80,380",Texas,"18,724,000","940,033","202,642","632,468","104,923",Texas,"18,724,000",663.9,9,45.7,NA,179.8,429.3,Texas,"18,724,000","5,020.5","1,082.3","3,377.8",560.4
1995,Utah,"1,951,000","6,415",76,834,NA,"1,309","4,196",Utah,"1,951,000","112,417","15,623","89,202","7,592",Utah,"1,951,000",328.8,3.9,42.7,NA,67.1,215.1,Utah,"1,951,000","5,762.0",800.8,"4,572.1",389.1
1995,Vermont,"585,000",692,13,165,NA,64,450,Vermont,"585,000","19,395","4,451","14,150",794,Vermont,"585,000",118.3,2.2,28.2,NA,10.9,76.9,Vermont,"585,000","3,315.4",760.9,"2,418.8",135.7
1995,Virginia,"6,618,000","23,921",503,"1,799",NA,"8,718","12,901",Virginia,"6,618,000","240,084","39,388","181,333","19,363",Virginia,"6,618,000",361.5,7.6,27.2,NA,131.7,194.9,Virginia,"6,618,000","3,627.7",595.2,"2,740.0",292.6
1995,Washington,"5,431,000","26,300",275,"3,214",NA,"7,209","15,602",Washington,"5,431,000","314,213","59,265","224,861","30,087",Washington,"5,431,000",484.3,5.1,59.2,NA,132.7,287.3,Washington,"5,431,000","5,785.5","1,091.2","4,140.3",554
1995,West Virginia,"1,828,000","3,842",89,388,NA,781,"2,584",West Virginia,"1,828,000","41,093","10,329","27,724","3,040",West Virginia,"1,828,000",210.2,4.9,21.2,NA,42.7,141.4,West Virginia,"1,828,000","2,248.0",565,"1,516.6",166.3
1995,Wisconsin,"5,123,000","14,399",219,"1,194",NA,"5,384","7,602",Wisconsin,"5,123,000","184,665","31,416","134,623","18,626",Wisconsin,"5,123,000",281.1,4.3,23.3,NA,105.1,148.4,Wisconsin,"5,123,000","3,604.6",613.2,"2,627.8",363.6
1995,Wyoming,"480,000","1,220",10,165,NA,86,959,Wyoming,"480,000","19,517","2,938","15,774",805,Wyoming,"480,000",254.2,2.1,34.4,NA,17.9,199.8,Wyoming,"480,000","4,066.0",612.1,"3,286.3",167.7
1995,United States-Total,"262,803,276","1,798,792","21,606","97,470",NA,"580,509","1,099,207",United States-Total,"262,803,276","12,063,935","2,593,784","7,997,710","1,472,441",United States-Total,"262,803,276",684.5,8.2,37.1,NA,220.9,418.3,United States-Total,"262,803,276","4,590.5",987,"3,043.2",560.3
