year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2012,Massachusetts,"6,645,303","27,047",121,"1,650",NA,"6,555","18,721",Massachusetts,"6,645,303","143,325","34,635","99,453","9,237",Massachusetts,"6,645,303",407,1.8,24.8,NA,98.6,281.7,Massachusetts,"6,645,303","2,156.8",521.2,"1,496.6",139
2012,Michigan,"9,882,519","44,962",701,"4,635",NA,"10,423","29,203",Michigan,"9,882,519","249,249","65,560","158,609","25,080",Michigan,"9,882,519",455,7.1,46.9,NA,105.5,295.5,Michigan,"9,882,519","2,522.1",663.4,"1,604.9",253.8
2012,Minnesota,"5,379,646","12,419",99,"1,638",NA,"3,475","7,207",Minnesota,"5,379,646","138,152","25,378","104,316","8,458",Minnesota,"5,379,646",230.9,1.8,30.4,NA,64.6,134,Minnesota,"5,379,646","2,568.1",471.7,"1,939.1",157.2
2012,Mississippi,"2,986,450","7,769",213,819,NA,"2,277","4,460",Mississippi,"2,986,450","83,933","28,084","51,520","4,329",Mississippi,"2,986,450",260.1,7.1,27.4,NA,76.2,149.3,Mississippi,"2,986,450","2,810.5",940.4,"1,725.1",145
2012,Missouri,"6,024,522","27,189",390,"1,527",NA,"5,782","19,490",Missouri,"6,024,522","199,813","42,510","140,971","16,332",Missouri,"6,024,522",451.3,6.5,25.3,NA,96,323.5,Missouri,"6,024,522","3,316.7",705.6,"2,340.0",271.1
2012,Montana,"1,005,494","2,803",29,392,NA,202,"2,180",Montana,"1,005,494","26,102","3,920","20,484","1,698",Montana,"1,005,494",278.8,2.9,39,NA,20.1,216.8,Montana,"1,005,494","2,595.9",389.9,"2,037.2",168.9
2012,Nebraska,"1,855,350","4,802",52,710,NA,"1,128","2,912",Nebraska,"1,855,350","51,203","8,745","38,301","4,157",Nebraska,"1,855,350",258.8,2.8,38.3,NA,60.8,157,Nebraska,"1,855,350","2,759.7",471.3,"2,064.4",224.1
2012,Nevada,"2,754,354","16,763",124,931,NA,"4,918","10,790",Nevada,"2,754,354","77,510","22,120","45,372","10,018",Nevada,"2,754,354",608.6,4.5,33.8,NA,178.6,391.7,Nevada,"2,754,354","2,814.1",803.1,"1,647.3",363.7
2012,New Hampshire,"1,321,617","2,841",15,486,NA,471,"1,869",New Hampshire,"1,321,617","32,074","5,988","25,024","1,062",New Hampshire,"1,321,617",215,1.1,36.8,NA,35.6,141.4,New Hampshire,"1,321,617","2,426.9",453.1,"1,893.4",80.4
2012,New Jersey,"8,867,749","25,727",388,"1,035",NA,"11,385","12,919",New Jersey,"8,867,749","181,481","42,338","122,662","16,481",New Jersey,"8,867,749",290.1,4.4,11.7,NA,128.4,145.7,New Jersey,"8,867,749","2,046.5",477.4,"1,383.2",185.9
2012,New Mexico,"2,083,540","11,660",116,957,NA,"1,847","8,740",New Mexico,"2,083,540","75,094","21,384","48,247","5,463",New Mexico,"2,083,540",559.6,5.6,45.9,NA,88.6,419.5,New Mexico,"2,083,540","3,604.2","1,026.3","2,315.6",262.2
2012,New York,"19,576,125","79,535",683,"2,837",NA,"28,633","47,382",New York,"19,576,125","375,268","64,389","293,562","17,317",New York,"19,576,125",406.3,3.5,14.5,NA,146.3,242,New York,"19,576,125","1,917.0",328.9,"1,499.6",88.5
2012,North Carolina,"9,748,364","34,464",479,"1,984",NA,"9,392","22,609",North Carolina,"9,748,364","328,594","99,323","213,151","16,120",North Carolina,"9,748,364",353.5,4.9,20.4,NA,96.3,231.9,North Carolina,"9,748,364","3,370.8","1,018.9","2,186.5",165.4
2012,North Dakota,"701,345","1,723",25,279,NA,127,"1,292",North Dakota,"701,345","14,297","2,429","10,687","1,181",North Dakota,"701,345",245.7,3.6,39.8,NA,18.1,184.2,North Dakota,"701,345","2,038.5",346.3,"1,523.8",168.4
2012,Ohio,"11,553,031","34,827",478,"3,813",NA,"15,396","15,140",Ohio,"11,553,031","370,435","105,312","245,372","19,751",Ohio,"11,553,031",301.5,4.1,33,NA,133.3,131,Ohio,"11,553,031","3,206.4",911.6,"2,123.9",171
2012,Oklahoma,"3,815,780","18,102",220,"1,622",NA,"3,248","13,012",Oklahoma,"3,815,780","130,969","36,094","83,131","11,744",Oklahoma,"3,815,780",474.4,5.8,42.5,NA,85.1,341,Oklahoma,"3,815,780","3,432.3",945.9,"2,178.6",307.8
2012,Oregon,"3,899,801","9,638",91,"1,159",NA,"2,419","5,969",Oregon,"3,899,801","126,417","22,051","94,114","10,252",Oregon,"3,899,801",247.1,2.3,29.7,NA,62,153.1,Oregon,"3,899,801","3,241.6",565.4,"2,413.3",262.9
2012,Pennsylvania,"12,764,475","45,384",707,"3,371",NA,"15,735","25,571",Pennsylvania,"12,764,475","276,562","57,040","204,409","15,113",Pennsylvania,"12,764,475",355.5,5.5,26.4,NA,123.3,200.3,Pennsylvania,"12,764,475","2,166.7",446.9,"1,601.4",118.4
2012,Rhode Island,"1,050,304","2,657",36,292,NA,715,"1,614",Rhode Island,"1,050,304","27,039","5,929","18,478","2,632",Rhode Island,"1,050,304",253,3.4,27.8,NA,68.1,153.7,Rhode Island,"1,050,304","2,574.4",564.5,"1,759.3",250.6
2012,South Carolina,"4,723,417","26,474",332,"1,712",NA,"4,511","19,919",South Carolina,"4,723,417","181,049","45,222","122,340","13,487",South Carolina,"4,723,417",560.5,7,36.2,NA,95.5,421.7,South Carolina,"4,723,417","3,833.0",957.4,"2,590.1",285.5
2012,South Dakota,"834,047","2,701",23,600,NA,157,"1,921",South Dakota,"834,047","17,326","3,280","12,973","1,073",South Dakota,"834,047",323.8,2.8,71.9,NA,18.8,230.3,South Dakota,"834,047","2,077.3",393.3,"1,555.4",128.6
2012,Tennessee,"6,454,914","41,213",400,"2,047",NA,"8,151","30,615",Tennessee,"6,454,914","217,925","56,231","148,731","12,963",Tennessee,"6,454,914",638.5,6.2,31.7,NA,126.3,474.3,Tennessee,"6,454,914","3,376.1",871.1,"2,304.2",200.8
2012,Texas,"26,060,796","106,475","1,148","7,715",NA,"30,385","67,227",Texas,"26,060,796","876,459","205,002","606,425","65,032",Texas,"26,060,796",408.6,4.4,29.6,NA,116.6,258,Texas,"26,060,796","3,363.1",786.6,"2,327.0",249.5
2012,Utah,"2,854,871","5,939",52,975,NA,"1,105","3,807",Utah,"2,854,871","86,284","13,095","67,157","6,032",Utah,"2,854,871",208,1.8,34.2,NA,38.7,133.4,Utah,"2,854,871","3,022.3",458.7,"2,352.4",211.3
2012,Vermont,"625,953",891,8,131,NA,114,638,Vermont,"625,953","15,653","4,179","11,014",460,Vermont,"625,953",142.3,1.3,20.9,NA,18.2,101.9,Vermont,"625,953","2,500.7",667.6,"1,759.6",73.5
2012,Virginia,"8,186,628","15,676",322,"1,505",NA,"4,718","9,131",Virginia,"8,186,628","178,434","29,651","139,654","9,129",Virginia,"8,186,628",191.5,3.9,18.4,NA,57.6,111.5,Virginia,"8,186,628","2,179.6",362.2,"1,705.9",111.5
2012,Washington,"6,895,318","20,553",217,"2,250",NA,"5,801","12,285",Washington,"6,895,318","254,377","61,376","166,338","26,663",Washington,"6,895,318",298.1,3.1,32.6,NA,84.1,178.2,Washington,"6,895,318","3,689.1",890.1,"2,412.3",386.7
2012,West Virginia,"1,856,680","5,943",70,415,NA,835,"4,623",West Virginia,"1,856,680","44,500","11,466","30,800","2,234",West Virginia,"1,856,680",320.1,3.8,22.4,NA,45,249,West Virginia,"1,856,680","2,396.8",617.6,"1,658.9",120.3
2012,Wisconsin,"5,724,554","16,254",169,"1,228",NA,"4,692","10,165",Wisconsin,"5,724,554","140,780","27,931","104,619","8,230",Wisconsin,"5,724,554",283.9,3,21.5,NA,82,177.6,Wisconsin,"5,724,554","2,459.2",487.9,"1,827.5",143.8
2012,Wyoming,"576,626","1,161",14,154,NA,61,932,Wyoming,"576,626","13,222","2,125","10,513",584,Wyoming,"576,626",201.3,2.4,26.7,NA,10.6,161.6,Wyoming,"576,626","2,293.0",368.5,"1,823.2",101.3
2012,United States-Total,"313,873,685","1,217,067","14,866","85,141",NA,"355,051","762,009",United States-Total,"313,873,685","9,001,992","2,109,932","6,168,874","723,186",United States-Total,"313,873,685",387.8,4.7,27.1,NA,113.1,242.8,United States-Total,"313,873,685","2,868.0",672.2,"1,965.4",230.4
