year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
1994,Kansas,"2,554,000","11,314",170,"1,055",NA,"2,940","7,149",Kansas,"2,554,000","112,477","28,635","75,459","8,383",Kansas,"2,554,000",443,6.7,41.3,NA,115.1,279.9,Kansas,"2,554,000","4,404.0","1,121.2","2,954.5",328.2
1994,Kentucky,"3,827,000","16,991",244,"1,350",NA,"3,595","11,802",Kentucky,"3,827,000","110,725","28,718","73,449","8,558",Kentucky,"3,827,000",444,6.4,35.3,NA,93.9,308.4,Kentucky,"3,827,000","2,893.3",750.4,"1,919.2",223.6
1994,Louisiana,"4,315,000","42,369",856,"1,923",NA,"11,530","28,060",Louisiana,"4,315,000","245,488","55,188","164,081","26,219",Louisiana,"4,315,000",981.9,19.8,44.6,NA,267.2,650.3,Louisiana,"4,315,000","5,689.2","1,279.0","3,802.6",607.6
1994,Maine,"1,240,000","1,611",28,318,NA,278,987,Maine,"1,240,000","38,971","8,938","28,257","1,776",Maine,"1,240,000",129.9,2.3,25.6,NA,22.4,79.6,Maine,"1,240,000","3,142.8",720.8,"2,278.8",143.2
1994,Maryland,"5,006,000","47,457",579,"2,035",NA,"20,147","24,696",Maryland,"5,006,000","259,039","52,234","168,608","38,197",Maryland,"5,006,000",948,11.6,40.7,NA,402.5,493.3,Maryland,"5,006,000","5,174.6","1,043.4","3,368.1",763
1994,Massachusetts,"6,041,000","42,749",214,"1,825",NA,"10,160","30,550",Massachusetts,"6,041,000","225,532","53,222","129,962","42,348",Massachusetts,"6,041,000",707.6,3.5,30.2,NA,168.2,505.7,Massachusetts,"6,041,000","3,733.4",881,"2,151.3",701
1994,Michigan,"9,496,000","72,751",927,"6,720",NA,"21,733","43,371",Michigan,"9,496,000","444,325","91,849","290,172","62,304",Michigan,"9,496,000",766.1,9.8,70.8,NA,228.9,456.7,Michigan,"9,496,000","4,679.1",967.2,"3,055.7",656.1
1994,Minnesota,"4,567,000","16,397",147,"2,725",NA,"5,370","8,155",Minnesota,"4,567,000","181,856","36,157","131,344","14,355",Minnesota,"4,567,000",359,3.2,59.7,NA,117.6,178.6,Minnesota,"4,567,000","3,982.0",791.7,"2,875.9",314.3
1994,Mississippi,"2,669,000","13,177",409,"1,212",NA,"4,336","7,220",Mississippi,"2,669,000","115,924","34,493","70,621","10,810",Mississippi,"2,669,000",493.7,15.3,45.4,NA,162.5,270.5,Mississippi,"2,669,000","4,343.3","1,292.4","2,646.0",405
1994,Missouri,"5,278,000","39,240",554,"1,955",NA,"12,178","24,553",Missouri,"5,278,000","240,898","55,577","158,283","27,038",Missouri,"5,278,000",743.5,10.5,37,NA,230.7,465.2,Missouri,"5,278,000","4,564.2","1,053.0","2,998.9",512.3
1994,Montana,"856,000","1,516",28,233,NA,280,975,Montana,"856,000","41,445","6,178","32,817","2,450",Montana,"856,000",177.1,3.3,27.2,NA,32.7,113.9,Montana,"856,000","4,841.7",721.7,"3,833.8",286.2
1994,Nebraska,"1,623,000","6,322",51,500,NA,"1,223","4,548",Nebraska,"1,623,000","65,746","10,963","48,547","6,236",Nebraska,"1,623,000",389.5,3.1,30.8,NA,75.4,280.2,Nebraska,"1,623,000","4,050.9",675.5,"2,991.2",384.2
1994,Nevada,"1,457,000","14,597",170,"1,001",NA,"5,134","8,292",Nevada,"1,457,000","82,693","19,735","51,893","11,065",Nevada,"1,457,000","1,001.9",11.7,68.7,NA,352.4,569.1,Nevada,"1,457,000","5,675.6","1,354.5","3,561.6",759.4
1994,New Hampshire,"1,137,000","1,328",16,407,NA,308,597,New Hampshire,"1,137,000","29,837","5,275","22,260","2,302",New Hampshire,"1,137,000",116.8,1.4,35.8,NA,27.1,52.5,New Hampshire,"1,137,000","2,624.2",463.9,"1,957.8",202.5
1994,New Jersey,"7,904,000","48,544",396,"1,972",NA,"22,762","23,414",New Jersey,"7,904,000","319,856","72,074","195,618","52,164",New Jersey,"7,904,000",614.2,5,24.9,NA,288,296.2,New Jersey,"7,904,000","4,046.8",911.9,"2,474.9",660
1994,New Mexico,"1,654,000","14,708",177,866,NA,"2,329","11,336",New Mexico,"1,654,000","87,638","21,945","57,343","8,350",New Mexico,"1,654,000",889.2,10.7,52.4,NA,140.8,685.4,New Mexico,"1,654,000","5,298.5","1,326.8","3,466.9",504.8
1994,New York,"18,169,000","175,433","2,016","4,700",NA,"86,617","82,100",New York,"18,169,000","745,845","164,650","452,322","128,873",New York,"18,169,000",965.6,11.1,25.9,NA,476.7,451.9,New York,"18,169,000","4,105.0",906.2,"2,489.5",709.3
1994,North Carolina,"7,070,000","46,308",772,"2,334",NA,"12,811","30,391",North Carolina,"7,070,000","351,397","104,118","225,937","21,342",North Carolina,"7,070,000",655,10.9,33,NA,181.2,429.9,North Carolina,"7,070,000","4,970.3","1,472.7","3,195.7",301.9
1994,North Dakota,"638,000",522,1,149,NA,71,301,North Dakota,"638,000","16,933","2,070","13,899",964,North Dakota,"638,000",81.8,0.2,23.4,NA,11.1,47.2,North Dakota,"638,000","2,654.1",324.5,"2,178.5",151.1
1994,Ohio,"11,102,000","53,930",662,"5,231",NA,"20,821","27,216",Ohio,"11,102,000","441,380","96,175","297,792","47,413",Ohio,"11,102,000",485.8,6,47.1,NA,187.5,245.1,Ohio,"11,102,000","3,975.7",866.3,"2,682.3",427.1
1994,Oklahoma,"3,258,000","21,225",226,"1,616",NA,"4,174","15,209",Oklahoma,"3,258,000","160,250","40,764","104,025","15,461",Oklahoma,"3,258,000",651.5,6.9,49.6,NA,128.1,466.8,Oklahoma,"3,258,000","4,918.7","1,251.2","3,192.9",474.6
1994,Oregon,"3,086,000","16,067",150,"1,333",NA,"4,264","10,320",Oregon,"3,086,000","178,240","33,970","122,506","21,764",Oregon,"3,086,000",520.6,4.9,43.2,NA,138.2,334.4,Oregon,"3,086,000","5,775.8","1,100.8","3,969.7",705.2
1994,Pennsylvania,"12,052,000","51,425",712,"3,145",NA,"22,497","25,071",Pennsylvania,"12,052,000","342,901","66,468","222,280","54,153",Pennsylvania,"12,052,000",426.7,5.9,26.1,NA,186.7,208,Pennsylvania,"12,052,000","2,845.2",551.5,"1,844.3",449.3
1994,Rhode Island,"997,000","3,744",41,273,NA,870,"2,560",Rhode Island,"997,000","37,323","9,101","23,039","5,183",Rhode Island,"997,000",375.5,4.1,27.4,NA,87.3,256.8,Rhode Island,"997,000","3,743.5",912.8,"2,310.8",519.9
1994,South Carolina,"3,664,000","37,756",353,"1,991",NA,"6,817","28,595",South Carolina,"3,664,000","182,114","46,678","122,252","13,184",South Carolina,"3,664,000","1,030.5",9.6,54.3,NA,186.1,780.4,South Carolina,"3,664,000","4,970.4","1,274.0","3,336.6",359.8
1994,South Dakota,"721,000","1,641",10,303,NA,135,"1,193",South Dakota,"721,000","20,726","3,938","15,916",872,South Dakota,"721,000",227.6,1.4,42,NA,18.7,165.5,South Dakota,"721,000","2,874.6",546.2,"2,207.5",120.9
1994,Tennessee,"5,175,000","38,705",482,"2,545",NA,"10,735","24,943",Tennessee,"5,175,000","226,247","59,080","138,173","28,994",Tennessee,"5,175,000",747.9,9.3,49.2,NA,207.4,482,Tennessee,"5,175,000","4,371.9","1,141.6","2,670.0",560.3
1994,Texas,"18,378,000","129,838","2,022","9,102",NA,"37,643","81,071",Texas,"18,378,000","949,387","214,687","623,947","110,753",Texas,"18,378,000",706.5,11,49.5,NA,204.8,441.1,Texas,"18,378,000","5,165.9","1,168.2","3,395.1",602.6
1994,Utah,"1,908,000","5,810",56,806,NA,"1,213","3,735",Utah,"1,908,000","95,332","15,089","74,554","5,689",Utah,"1,908,000",304.5,2.9,42.2,NA,63.6,195.8,Utah,"1,908,000","4,996.4",790.8,"3,907.4",298.2
1994,Vermont,"580,000",562,6,160,NA,71,325,Vermont,"580,000","18,290","4,274","13,154",862,Vermont,"580,000",96.9,1,27.6,NA,12.2,56,Vermont,"580,000","3,153.4",736.9,"2,267.9",148.6
1994,Virginia,"6,552,000","23,437",571,"1,868",NA,"8,704","12,294",Virginia,"6,552,000","241,763","41,855","181,619","18,289",Virginia,"6,552,000",357.7,8.7,28.5,NA,132.8,187.6,Virginia,"6,552,000","3,689.9",638.8,"2,772.0",279.1
1994,Washington,"5,343,000","27,317",294,"3,230",NA,"7,464","16,329",Washington,"5,343,000","294,734","55,793","212,198","26,743",Washington,"5,343,000",511.3,5.5,60.5,NA,139.7,305.6,Washington,"5,343,000","5,516.3","1,044.2","3,971.5",500.5
1994,West Virginia,"1,822,000","3,931",99,370,NA,772,"2,690",West Virginia,"1,822,000","42,136","10,673","28,189","3,274",West Virginia,"1,822,000",215.8,5.4,20.3,NA,42.4,147.6,West Virginia,"1,822,000","2,312.6",585.8,"1,547.1",179.7
1994,Wisconsin,"5,082,000","13,748",227,"1,192",NA,"5,739","6,590",Wisconsin,"5,082,000","186,704","32,824","135,559","18,321",Wisconsin,"5,082,000",270.5,4.5,23.5,NA,112.9,129.7,Wisconsin,"5,082,000","3,673.8",645.9,"2,667.4",360.5
1994,Wyoming,"476,000","1,297",16,160,NA,79,"1,042",Wyoming,"476,000","19,122","3,097","15,254",771,Wyoming,"476,000",272.5,3.4,33.6,NA,16.6,218.9,Wyoming,"476,000","4,017.2",650.6,"3,204.6",162
1994,United States-Total,"260,327,021","1,857,670","23,326","102,216",NA,"618,949","1,113,179",United States-Total,"260,327,021","12,131,873","2,712,774","7,879,812","1,539,287",United States-Total,"260,327,021",713.6,9,39.3,NA,237.8,427.6,United States-Total,"260,327,021","4,660.2","1,042.1","3,026.9",591.3
